,Price,Location,URL,Date,Title,num image,text,bicycle frame material,bicycle type,frame size,wheel size,condition,brake type,electric assist,handlebar type,suspension,make / manufacturer,model name / number,part type,serial number,size / dimensions,year manufactured,length overall (LOA),propulsion type,engine hours (total)
28594,15900.0,charlotte,https://charlotte.craigslist.org/bod/d/albemarle-2012-yamaha-fx-cruiser-sho/7470268652.html,2022-04-12 10:10,2012 Yamaha FX Cruiser® SHO Luxury,9,"Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 49text:       Text 49 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/c5a22f92-dc3e-4500-9ffb-ae6601276eae  contact:    Crossroads Yamaha Suzuki Polaris  2012 YAMAHA FX CRUISER® SHO LUXURY Notes from the DealerCrossroads Yamaha Suzuki and Polaris located in the Heart of the Uwharrie National park and between two of the best kept secret lakes. Lake Tillery and Badin lakes are quaint, where the mountains meet the lakes. Crossroads is a one stop shop for units sales, services, parts and accessories. We offer products from some of the top selling brands in the industry. Carrying products like Yamaha Motorcycles, Yamaha ATV's, Yamaha Scooters, Yamaha Waverunners, Suzuki Motorcycles, Suzuki ATV's, Polaris Rangers, Polaris RZR, and Polaris Sportsman ATV's, work or play. Crossroads is a consecutive 6 year WHITE DIAMOND dealer for Yamaha Waverunners. March 1st 2016, We took  on the Polaris franchise and we quickly become #1 volume dealer in our region and hold that title still today.  Our dedication to the customer is our drive and continues to keep customer coming back. A small family run business, with a TEAM that can pull off miracles, stretches to take care of surrounding lakes such as: Lake Norman, Mt. Lake, Lake Wylie, Lake Tillery, Badin, High Rock, and other surrounding lakes. Our brands give us a wide selection of Water Craft, Waverunners, ATVs, Utility Vehicles, Motorcycles and Dirt Bikes. Crossroads also offers a MOBILE SERVICE taking care of areas like Huntersville, Cornelius, Charlotte, Concord, Hickory, Raleigh, Monroe, Gastonia, Statesville, Denver, Pineville, Salisbury, Mt. Pleasant, Matthews, Badin, Greensboro, Asheboro, and Albemarle. It's our goal to bring the best possible buying and service experience to anyone who visits us in store or online. See our inventory of Yamaha wolverines Viking grizzly's Kodiaks v star road star bolt fz R1 R6 R3 sportsman rzr turbo yz250f yz450f yz450fx kingquad and more online today at www.crossroadsyamaha.com or www.crossroadspolaris.comInfoType: WatercraftStock #: 62C212VIN: YAMA3862C212DetailsCondition: UsedDrivetrainHours: 98Description FX Cruiser® SHOYour search for perfection ends here. Full-featured, comfortable and roomy, the all-new FX Cruiser SHO provides an improved riding experience aboard a bold and revolutionary new platform. The hull is now longer, offering the most stable ride in the industry. Instantly-activated mechanical neutral enables this craft to start in place and ease around the dock. The three-person Cruiser® seat delivers the industry's only theater-style seating. Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 49text:       Text 49 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/c5a22f92-dc3e-4500-9ffb-ae6601276eae  contact:    Crossroads Yamaha Suzuki Polaris",,,,,,,,,, Yamaha, FX Cruiser SHO,,,, 2012, 0, power, 98
28595,11800.0,charlotte,https://charlotte.craigslist.org/bod/d/albemarle-2021-yamaha-ex-sport-ex-series/7470268576.html,2022-04-12 10:10,2021 Yamaha EX Sport EX Series,0,,,,,,,,,,,,,,,,,,,
28596,10800.0,charlotte,https://charlotte.craigslist.org/bod/d/albemarle-2013-yamaha-vx-cruiser/7470268577.html,2022-04-12 10:10,2013 Yamaha VX Cruiser® Versatility,12,"Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 39text:       Text 39 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/1f7668df-7dde-416a-8e90-ae6f011cebac  contact:    Crossroads Yamaha Suzuki Polaris  2013 YAMAHA VX CRUISER® VERSATILITY Notes from the DealerCrossroads Yamaha Suzuki and Polaris located in the Heart of the Uwharrie National park and between two of the best kept secret lakes. Lake Tillery and Badin lakes are quaint, where the mountains meet the lakes. Crossroads is a one stop shop for units sales, services, parts and accessories. We offer products from some of the top selling brands in the industry. Carrying products like Yamaha Motorcycles, Yamaha ATV's, Yamaha Scooters, Yamaha Waverunners, Suzuki Motorcycles, Suzuki ATV's, Polaris Rangers, Polaris RZR, and Polaris Sportsman ATV's, work or play. Crossroads is a consecutive 6 year WHITE DIAMOND dealer for Yamaha Waverunners. March 1st 2016, We took  on the Polaris franchise and we quickly become #1 volume dealer in our region and hold that title still today.  Our dedication to the customer is our drive and continues to keep customer coming back. A small family run business, with a TEAM that can pull off miracles, stretches to take care of surrounding lakes such as: Lake Norman, Mt. Lake, Lake Wylie, Lake Tillery, Badin, High Rock, and other surrounding lakes. Our brands give us a wide selection of Water Craft, Waverunners, ATVs, Utility Vehicles, Motorcycles and Dirt Bikes. Crossroads also offers a MOBILE SERVICE taking care of areas like Huntersville, Cornelius, Charlotte, Concord, Hickory, Raleigh, Monroe, Gastonia, Statesville, Denver, Pineville, Salisbury, Mt. Pleasant, Matthews, Badin, Greensboro, Asheboro, and Albemarle. It's our goal to bring the best possible buying and service experience to anyone who visits us in store or online. See our inventory of Yamaha wolverines Viking grizzly's Kodiaks v star road star bolt fz R1 R6 R3 sportsman rzr turbo yz250f yz450f yz450fx kingquad and more online today at www.crossroadsyamaha.com or www.crossroadspolaris.comInfoType: WatercraftStock #: 89L213-UDetailsCondition: UsedDescription A comfortable ride without the need to spend more than you're comfortable with. Families demand more. More fun. More comfort. More peace of mind. And they want it all at a great price. That's where the VX Cruiser® wins them over every time. A compact, lightweight four-stroke Marine engine delivers the sporty performance, fuel efficiency and Yamaha reliability you expect. The signature Cruiser seat keeps everyone comfortable. The extended swim platform features a padded step and more than 15 gallons of deck storage - just a few of the features that make this the best-selling PWC of all time. Everything about Yamaha's VX Cruiser is designed to keep your family riding until the sun decides to call it a day. Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 39text:       Text 39 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/1f7668df-7dde-416a-8e90-ae6f011cebac  contact:    Crossroads Yamaha Suzuki Polaris",,,,,,,,,, Yamaha, VX Cruiser,,,, 2013, 0, power,
28597,10500.0,charlotte,https://charlotte.craigslist.org/bod/d/albemarle-2017-yamaha-ex-deluxe-ex/7470268559.html,2022-04-12 10:10,2017 Yamaha EX Deluxe EX Series: Rec-Lite,10,"Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 37text:       Text 37 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/ff288839-f358-4e03-ba7a-ae6f011d6b2e  contact:    Crossroads Yamaha Suzuki Polaris  2017 YAMAHA EX DELUXE EX SERIES: REC-LITE Notes from the DealerCrossroads Yamaha Suzuki and Polaris located in the Heart of the Uwharrie National park and between two of the best kept secret lakes. Lake Tillery and Badin lakes are quaint, where the mountains meet the lakes. Crossroads is a one stop shop for units sales, services, parts and accessories. We offer products from some of the top selling brands in the industry. Carrying products like Yamaha Motorcycles, Yamaha ATV's, Yamaha Scooters, Yamaha Waverunners, Suzuki Motorcycles, Suzuki ATV's, Polaris Rangers, Polaris RZR, and Polaris Sportsman ATV's, work or play. Crossroads is a consecutive 6 year WHITE DIAMOND dealer for Yamaha Waverunners. March 1st 2016, We took  on the Polaris franchise and we quickly become #1 volume dealer in our region and hold that title still today.  Our dedication to the customer is our drive and continues to keep customer coming back. A small family run business, with a TEAM that can pull off miracles, stretches to take care of surrounding lakes such as: Lake Norman, Mt. Lake, Lake Wylie, Lake Tillery, Badin, High Rock, and other surrounding lakes. Our brands give us a wide selection of Water Craft, Waverunners, ATVs, Utility Vehicles, Motorcycles and Dirt Bikes. Crossroads also offers a MOBILE SERVICE taking care of areas like Huntersville, Cornelius, Charlotte, Concord, Hickory, Raleigh, Monroe, Gastonia, Statesville, Denver, Pineville, Salisbury, Mt. Pleasant, Matthews, Badin, Greensboro, Asheboro, and Albemarle. It's our goal to bring the best possible buying and service experience to anyone who visits us in store or online. See our inventory of Yamaha wolverines Viking grizzly's Kodiaks v star road star bolt fz R1 R6 R3 sportsman rzr turbo yz250f yz450f yz450fx kingquad and more online today at www.crossroadsyamaha.com or www.crossroadspolaris.comInfoType: WatercraftStock #: 92J617-UDetailsCondition: UsedDrivetrainHours: 32Description EX DELUXEENTRY LEVEL MEETS FEATURES AND HI-TECH Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 37text:       Text 37 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/ff288839-f358-4e03-ba7a-ae6f011d6b2e  contact:    Crossroads Yamaha Suzuki Polaris",,,,,,,,,, Yamaha, EX Deluxe,,,, 2017, 0, power, 32
28598,9500.0,charlotte,https://charlotte.craigslist.org/bod/d/albemarle-2017-yamaha-ex-sport-ex/7470268532.html,2022-04-12 10:10,2017 Yamaha EX Sport EX Series: Rec-Lite,9,"Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 36text:       Text 36 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/177fee0e-baf3-4b6f-86a8-ae6f01408032  contact:    Crossroads Yamaha Suzuki Polaris  2017 YAMAHA EX SPORT EX SERIES: REC-LITE Notes from the DealerCrossroads Yamaha Suzuki and Polaris located in the Heart of the Uwharrie National park and between two of the best kept secret lakes. Lake Tillery and Badin lakes are quaint, where the mountains meet the lakes. Crossroads is a one stop shop for units sales, services, parts and accessories. We offer products from some of the top selling brands in the industry. Carrying products like Yamaha Motorcycles, Yamaha ATV's, Yamaha Scooters, Yamaha Waverunners, Suzuki Motorcycles, Suzuki ATV's, Polaris Rangers, Polaris RZR, and Polaris Sportsman ATV's, work or play. Crossroads is a consecutive 6 year WHITE DIAMOND dealer for Yamaha Waverunners. March 1st 2016, We took  on the Polaris franchise and we quickly become #1 volume dealer in our region and hold that title still today.  Our dedication to the customer is our drive and continues to keep customer coming back. A small family run business, with a TEAM that can pull off miracles, stretches to take care of surrounding lakes such as: Lake Norman, Mt. Lake, Lake Wylie, Lake Tillery, Badin, High Rock, and other surrounding lakes. Our brands give us a wide selection of Water Craft, Waverunners, ATVs, Utility Vehicles, Motorcycles and Dirt Bikes. Crossroads also offers a MOBILE SERVICE taking care of areas like Huntersville, Cornelius, Charlotte, Concord, Hickory, Raleigh, Monroe, Gastonia, Statesville, Denver, Pineville, Salisbury, Mt. Pleasant, Matthews, Badin, Greensboro, Asheboro, and Albemarle. It's our goal to bring the best possible buying and service experience to anyone who visits us in store or online. See our inventory of Yamaha wolverines Viking grizzly's Kodiaks v star road star bolt fz R1 R6 R3 sportsman rzr turbo yz250f yz450f yz450fx kingquad and more online today at www.crossroadsyamaha.com or www.crossroadspolaris.comInfoType: WatercraftStock #: 30K617DetailsCondition: UsedDrivetrainHours: 178Description EX SPORTPLAYFUL, FUN, AND AFFORDABLE Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 36text:       Text 36 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/177fee0e-baf3-4b6f-86a8-ae6f01408032  contact:    Crossroads Yamaha Suzuki Polaris",,,,,,,,,, Yamaha, EX Sport,,,, 2017, 0, power, 178
28599,10500.0,charlotte,https://charlotte.craigslist.org/bod/d/albemarle-2015-yamaha-v1-sport/7470268536.html,2022-04-12 10:10,2015 Yamaha V1® Sport Versatility,10,"Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 33text:       Text 33 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/52d2536c-3c46-42be-809c-ae6f0115bb0a  contact:    Crossroads Yamaha Suzuki Polaris  2015 YAMAHA V1® SPORT VERSATILITY Notes from the DealerCrossroads Yamaha Suzuki and Polaris located in the Heart of the Uwharrie National park and between two of the best kept secret lakes. Lake Tillery and Badin lakes are quaint, where the mountains meet the lakes. Crossroads is a one stop shop for units sales, services, parts and accessories. We offer products from some of the top selling brands in the industry. Carrying products like Yamaha Motorcycles, Yamaha ATV's, Yamaha Scooters, Yamaha Waverunners, Suzuki Motorcycles, Suzuki ATV's, Polaris Rangers, Polaris RZR, and Polaris Sportsman ATV's, work or play. Crossroads is a consecutive 6 year WHITE DIAMOND dealer for Yamaha Waverunners. March 1st 2016, We took  on the Polaris franchise and we quickly become #1 volume dealer in our region and hold that title still today.  Our dedication to the customer is our drive and continues to keep customer coming back. A small family run business, with a TEAM that can pull off miracles, stretches to take care of surrounding lakes such as: Lake Norman, Mt. Lake, Lake Wylie, Lake Tillery, Badin, High Rock, and other surrounding lakes. Our brands give us a wide selection of Water Craft, Waverunners, ATVs, Utility Vehicles, Motorcycles and Dirt Bikes. Crossroads also offers a MOBILE SERVICE taking care of areas like Huntersville, Cornelius, Charlotte, Concord, Hickory, Raleigh, Monroe, Gastonia, Statesville, Denver, Pineville, Salisbury, Mt. Pleasant, Matthews, Badin, Greensboro, Asheboro, and Albemarle. It's our goal to bring the best possible buying and service experience to anyone who visits us in store or online. See our inventory of Yamaha wolverines Viking grizzly's Kodiaks v star road star bolt fz R1 R6 R3 sportsman rzr turbo yz250f yz450f yz450fx kingquad and more online today at www.crossroadsyamaha.com or www.crossroadspolaris.comInfoType: WatercraftStock #: 79C515-UDetailsCondition: UsedDrivetrainHours: 65Description V1® SportAn all-new, upgraded experience for first-time buyers on a budget. With big towing power, room for three and sporty good looks, Yamaha's all-new V1 Series is packed with features and amenities not found on competing entry-level watercraft. Upgrades include a 4-stroke Yamaha Marine engine, a stable, durable hull design, rider-forward ergonomics, generous storage, and a fit and finish that looks like it costs a whole lot more. Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 33text:       Text 33 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/52d2536c-3c46-42be-809c-ae6f0115bb0a  contact:    Crossroads Yamaha Suzuki Polaris",,,,,,,,,, Yamaha, V1 Sport,,,, 2015, 0, power, 65
28600,15000.0,charlotte,https://charlotte.craigslist.org/bod/d/albemarle-2019-yamaha-vx-limited-vx/7470268562.html,2022-04-12 10:10,2019 Yamaha VX Limited VX Series: Recreation,10,"Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 41text:       Text 41 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/eec12ac6-4dd8-4fdd-8382-a98c012ebfac  contact:    Crossroads Yamaha Suzuki Polaris  2019 YAMAHA VX LIMITED VX SERIES: RECREATION Notes from the DealerCrossroads Yamaha Suzuki and Polaris located in the Heart of the Uwharrie National park and between two of the best kept secret lakes. Lake Tillery and Badin lakes are quaint, where the mountains meet the lakes. Crossroads is a one stop shop for units sales, services, parts and accessories. We offer products from some of the top selling brands in the industry. Carrying products like Yamaha Motorcycles, Yamaha ATV's, Yamaha Scooters, Yamaha Waverunners, Suzuki Motorcycles, Suzuki ATV's, Polaris Rangers, Polaris RZR, and Polaris Sportsman ATV's, work or play. Crossroads is a consecutive 6 year WHITE DIAMOND dealer for Yamaha Waverunners. March 1st 2016, We took  on the Polaris franchise and we quickly become #1 volume dealer in our region and hold that title still today.  Our dedication to the customer is our drive and continues to keep customer coming back. A small family run business, with a TEAM that can pull off miracles, stretches to take care of surrounding lakes such as: Lake Norman, Mt. Lake, Lake Wylie, Lake Tillery, Badin, High Rock, and other surrounding lakes. Our brands give us a wide selection of Water Craft, Waverunners, ATVs, Utility Vehicles, Motorcycles and Dirt Bikes. Crossroads also offers a MOBILE SERVICE taking care of areas like Huntersville, Cornelius, Charlotte, Concord, Hickory, Raleigh, Monroe, Gastonia, Statesville, Denver, Pineville, Salisbury, Mt. Pleasant, Matthews, Badin, Greensboro, Asheboro, and Albemarle. It's our goal to bring the best possible buying and service experience to anyone who visits us in store or online. See our inventory of Yamaha wolverines Viking grizzly's Kodiaks v star road star bolt fz R1 R6 R3 sportsman rzr turbo yz250f yz450f yz450fx kingquad and more online today at www.crossroadsyamaha.com or www.crossroadspolaris.comInfoType: WatercraftStock #: 65H819-UVIN: YAMA4665H819DetailsCondition: UsedDrivetrainTransmission: RiDE™ by YamahaReverse in RiDE™ with Traction ControlHours: 60Description ALL-INCLUSIVE FAMILY TUBING FUN MACHINE Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 41text:       Text 41 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/eec12ac6-4dd8-4fdd-8382-a98c012ebfac  contact:    Crossroads Yamaha Suzuki Polaris",,,,,,,,,, Yamaha, VX Limited,,,, 2019, 0, power, 60
28601,7800.0,charlotte,https://charlotte.craigslist.org/bod/d/albemarle-2006-yamaha-vx-110-deluxe/7470268558.html,2022-04-12 10:10,2006 Yamaha VX 110 Deluxe Waverunner®,11,"Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 35text:       Text 35 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/a083c96e-5d14-4055-b50e-ae6f01204cb7  contact:    Crossroads Yamaha Suzuki Polaris  2006 YAMAHA VX™ 110 DELUXE WAVERUNNER® Notes from the DealerCrossroads Yamaha Suzuki and Polaris located in the Heart of the Uwharrie National park and between two of the best kept secret lakes. Lake Tillery and Badin lakes are quaint, where the mountains meet the lakes. Crossroads is a one stop shop for units sales, services, parts and accessories. We offer products from some of the top selling brands in the industry. Carrying products like Yamaha Motorcycles, Yamaha ATV's, Yamaha Scooters, Yamaha Waverunners, Suzuki Motorcycles, Suzuki ATV's, Polaris Rangers, Polaris RZR, and Polaris Sportsman ATV's, work or play. Crossroads is a consecutive 6 year WHITE DIAMOND dealer for Yamaha Waverunners. March 1st 2016, We took  on the Polaris franchise and we quickly become #1 volume dealer in our region and hold that title still today.  Our dedication to the customer is our drive and continues to keep customer coming back. A small family run business, with a TEAM that can pull off miracles, stretches to take care of surrounding lakes such as: Lake Norman, Mt. Lake, Lake Wylie, Lake Tillery, Badin, High Rock, and other surrounding lakes. Our brands give us a wide selection of Water Craft, Waverunners, ATVs, Utility Vehicles, Motorcycles and Dirt Bikes. Crossroads also offers a MOBILE SERVICE taking care of areas like Huntersville, Cornelius, Charlotte, Concord, Hickory, Raleigh, Monroe, Gastonia, Statesville, Denver, Pineville, Salisbury, Mt. Pleasant, Matthews, Badin, Greensboro, Asheboro, and Albemarle. It's our goal to bring the best possible buying and service experience to anyone who visits us in store or online. See our inventory of Yamaha wolverines Viking grizzly's Kodiaks v star road star bolt fz R1 R6 R3 sportsman rzr turbo yz250f yz450f yz450fx kingquad and more online today at www.crossroadsyamaha.com or www.crossroadspolaris.comInfoType: WatercraftStock #: 23E606-UDetailsCondition: UsedDrivetrainTransmission: Direct Drive from EngineDescription VX™ 110 DeluxeFamily weekends are even more valuable when they're affordable. The VX110 Deluxe was designed to deliver fun and performance, while pairing Yamaha's unparalleled reliability with a stylish design. The VX110 Deluxe is longer than comparable models, providing a rider-forward design that not only accommodates a roomier, more comfortable seat, it allows for a larger rear platform. This makes reboarding easy and offers a great place to hang out and relax with the family. It's easy to see why the VX110 Deluxe was awarded the 2005 Watercraft of the Year. Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 35text:       Text 35 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/a083c96e-5d14-4055-b50e-ae6f01204cb7  contact:    Crossroads Yamaha Suzuki Polaris",,,,,,,,,, Yamaha, VX 110 Deluxe,,,, 2006, 0, power,
28602,6900.0,charlotte,https://charlotte.craigslist.org/snd/d/albemarle-2016-polaris-sportsman-570/7470268518.html,2022-04-12 10:10,2016 Polaris Sportsman 570 Sportsman ATV,10,"Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 31text:       Text 31 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/9248015c-af68-48f9-8b1a-ae66011b1891  contact:    Crossroads Yamaha Suzuki Polaris  2016 POLARIS SPORTSMAN 570 SPORTSMAN ATV Notes from the DealerCrossroads Yamaha Suzuki and Polaris located in the Heart of the Uwharrie National park and between two of the best kept secret lakes. Lake Tillery and Badin lakes are quaint, where the mountains meet the lakes. Crossroads is a one stop shop for units sales, services, parts and accessories. We offer products from some of the top selling brands in the industry. Carrying products like Yamaha Motorcycles, Yamaha ATV's, Yamaha Scooters, Yamaha Waverunners, Suzuki Motorcycles, Suzuki ATV's, Polaris Rangers, Polaris RZR, and Polaris Sportsman ATV's, work or play. Crossroads is a consecutive 6 year WHITE DIAMOND dealer for Yamaha Waverunners. March 1st 2016, We took  on the Polaris franchise and we quickly become #1 volume dealer in our region and hold that title still today.  Our dedication to the customer is our drive and continues to keep customer coming back. A small family run business, with a TEAM that can pull off miracles, stretches to take care of surrounding lakes such as: Lake Norman, Mt. Lake, Lake Wylie, Lake Tillery, Badin, High Rock, and other surrounding lakes. Our brands give us a wide selection of Water Craft, Waverunners, ATVs, Utility Vehicles, Motorcycles and Dirt Bikes. Crossroads also offers a MOBILE SERVICE taking care of areas like Huntersville, Cornelius, Charlotte, Concord, Hickory, Raleigh, Monroe, Gastonia, Statesville, Denver, Pineville, Salisbury, Mt. Pleasant, Matthews, Badin, Greensboro, Asheboro, and Albemarle. It's our goal to bring the best possible buying and service experience to anyone who visits us in store or online. See our inventory of Yamaha wolverines Viking grizzly's Kodiaks v star road star bolt fz R1 R6 R3 sportsman rzr turbo yz250f yz450f yz450fx kingquad and more online today at www.crossroadsyamaha.com or www.crossroadspolaris.comInfoType: ATVsStock #: 586049-UVIN: 4XASEA577GA586049DetailsCondition: UsedDrivetrainTransmission: Automatic PVT P/R/N/L/HEngine Hours: 43Description Sportsman® 570Sage Green  Powerful 44 Horsepower ProStar® 570 Engine Legendary Independent Rear Suspension with 9.5"" of Travel On-Demand True All-Wheel Drive  Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 31text:       Text 31 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/9248015c-af68-48f9-8b1a-ae66011b1891  contact:    Crossroads Yamaha Suzuki Polaris",,,,,,,,,,,,,,,,,,
28603,400.0,charlotte,https://charlotte.craigslist.org/bik/d/matthews-spawn-cycles-raiju-20-bike/7470150861.html,2022-04-11 21:58,Spawn Cycles Raiju 20” Bike,23,"Spawn Cycles Raiju 20” high quality mountain bikes for kids.  Our kids outgrew theirs at age 12.  See photos for signs of wear.  Go to Spawncycles.com for specs and geometry.  Have two bikes for sale.  One blue, one green.  $760 new each, selling either one for $400.  $750 for both.  A perfect lightweight bike for trails and neighborhood rides for 5+ year-olds, minimum height 43”.  The Raiju has an awesome 6061-T6 frame, a rigid but compliant 4130 Chromoly fork and solid parts.    The frame boasts a semi-integrated headset, CNC’d yoke and ISCG-05 chain guide tabs.   3 piece alloy cranks with an integrated chainguard and a narrow-wide chainring for superior chain retention.  On the shifting side, the Raiju is spec'd with a SRAM drivetrain with an X3 rear derailleur and X5  trigger shifter and a wide     11-34, 9 speed SRAM cassette.  The drivetrain is pushing sweet wheels with alloy hubs with sealed cartridge bearings, lightweight alloy rims, and Kenda Small Block Eight tires.  Finished off with Tektro mechanical disc brakes to get things slowed down (not that the kids will want to!).  The Raiju comes in a touch under 21 lbs and is at home on flowy trails and park paths alike :)", alloy, mountain, 25.5 cm seat tube length, 20 in, good, disc (mechanical),,,, Spawn, Raiju,,,,,,,
