,index,Price,Neighborhood,URL,Date,num image,text,bicycle frame material,bicycle type,frame size,wheel size,condition,make / manufacturer,model name / number,part type,size / dimensions,brake type,electric assist,handlebar type,suspension,serial number
270,286,1199.0, (Stanten Island),https://newyork.craigslist.org/stn/bid/d/staten-island-electric-bike-fully/7469975990.html,2022-04-11 15:00,15,"We are a paddleboard shop but some electric bikes for sale  they are great for the beach or just cruising around  Brand new in the box  Has great front shocks and off-road tires  Comes with a strong led light  Super soft seat  Has 3 modes for speed  we clocked it at 25MPH  it has pedal-assist or fully electric with the throttle or you can pedal like a regular bike  it comes with a battery and charger  big wheel bikes for 1200  FIRM PRICE  PRICED TO SELL  THESE BIKES GO FOR OVER $2,000 EACH  FIRST COME FIRST SERVE", steel, cruiser,,, new,,,,, disc (mechanical),,,,
271,287,1199.0, (brooklyn),https://newyork.craigslist.org/brk/sgd/d/brooklyn-electric-bike-fully-electric/7469975937.html,2022-04-11 15:00,21,"We are a paddleboard shop but some electric bikes for sale  they are great for the beach or just cruising around  Brand new in the box  Has great front shocks and off-road tires  Comes with a strong led light  Super soft seat  Has 3 modes for speed  we clocked it at 25MPH  it has pedal-assist or fully electric with the throttle or you can pedal like a regular bike  it comes with a battery and charger  big wheel bikes for 1200  FIRM PRICE  PRICED TO SELL  THESE BIKES GO FOR OVER $2,000 EACH  FIRST COME FIRST SERVE",,,,, new,,,,,,,,,
272,288,1199.0," (fairfield co, CT)",https://newyork.craigslist.org/fct/bid/d/greenwich-electric-bike-fully-electric/7469975590.html,2022-04-11 15:00,21,"We are a paddleboard shop but some electric bikes for sale  they are great for the beach or just cruising around  Brand new in the box  Has great front shocks and off-road tires  Comes with a strong led light  Super soft seat  Has 3 modes for speed  we clocked it at 25MPH  it has pedal-assist or fully electric with the throttle or you can pedal like a regular bike  it comes with a battery and charger  big wheel bikes for 1200  FIRM PRICE  PRICED TO SELL  THESE BIKES GO FOR OVER $2,000 EACH  FIRST COME FIRST SERVE", steel, cruiser,,, new,,,,, disc (mechanical),,,,
273,289,3000.0, (new jersey),https://newyork.craigslist.org/jsy/bik/d/new-york-delivery-bikes/7469956847.html,2022-04-11 14:30,0,"Coaster Cycles - Bike Manufacturer in Montana has 26 delivery bikes available for purchase in New Jersey.    This is a great opportunity for a delivery company to purchase a Fleet of Bikes at a discounted price and to sell advertising space on the bike.   The bikes were part of a pilot program, have low miles and in varying conditions. They are all pedal bikes with 26"" inch tires and a drop down tailgate.    Bikes retail for $4K  10 or more bikes - $3K each 26 bikes - $2750 each  Only bulk orders available.  Reach out if they are of interest.", aluminum, cargo/pedicab, 36 inches wide, 26 in,, Coaster, 350 Venture,,,,,,,
274,290,300.0, (Fairfield CT),https://newyork.craigslist.org/fct/bik/d/fairfield-searching-for-80s-90s-bmx/7469059463.html,2022-04-11 14:06,9,"Hello I am on the hunt for 80s and 90s mongoose bmx bikes.  Supergoose Patterson Expert Pro Class Hutch Redline Diamond Back GT SkyWay Webco Moto mags Team Decades Californian  Anything you got, email me pictures and I will respond immediately with a quote, thanks!", steel, bmx, 19, 20 in,, Mongoose, Hutch,,,,,,,
275,291,325.0, (Lower East Side),https://newyork.craigslist.org/mnh/bop/d/new-york-shimano-105-r7000-rim-brake/7469918047.html,2022-04-11 13:24,6,"Shimano 105 BR-R7000 rim brake shifter and caliper set for road bikes. My rim brake bike needed to be replaced, and Big Bike Industry took that opportunity to force me into a life of disc brakes. My loss is your gain, pick up this vastly-superior-to-disc-brakes technology today!  * Includes BOTH 105 BR-R7000 shifters and center-mount rim brake calipers. * Condition of brake calipers is quite good, no visible defects except for expected brake dust and one very small scuff on the top of one of them. * Condition of shifters is good, with cosmetic scratches on the outer of both sides and a ~1.5cm break in the housing on the right side. * Ready to install, works wonderfully, compatible with a wide range of road bikes. * Includes Shimano brake pads with quite a bit of life left in them. * Professionally removed from my previous bike.",,,,, good, Shimano, BR-R7000, brakes,,,,,,
276,292,1200.0, (North salem),https://newyork.craigslist.org/wch/bik/d/north-salem-bikes-sale/7459724827.html,2022-04-11 13:12,4,2 Metakoo cyber track 100’s 1 used 1 new in box, aluminum, other, 26”, 26 in, new, Metakoo, Trak100,,, disc (mechanical), throttle,, suspension fork (hardtail),
277,293,15.0, (New York),https://newyork.craigslist.org/mnh/bop/d/new-york-freewheel-sprocket-cog-single/7469736484.html,2022-04-11 03:37,3,"Specification: Brand new and high quality Material: Steel Inner diameter: Approx. 34 mm Outer diameter: Approx. 66 mm Thickness: Approx. 16 mm Color: Brown Fit: 1/8"" BMX chain Gear Teeth: 16T Features: Suitable for Fixed Gear Bike, Bike Tryall single speed flywheel etc One 16T x 1/8"" Singlespeed Freewheel Sprocket...  If you purchase my freewheel it comes with a free mechanic, I mean I'll install it for you as well :-)",,,,,,, Freewheel,,,,,,,
278,294,999.0, (Sheepshead Bay),https://newyork.craigslist.org/brk/bik/d/brooklyn-limited-edition-se-bikes-cg/7460518959.html,2022-04-10 23:41,5,"The perfect Wheelie bike in an awesome blue color way!!!  City Grounds Big Ripper 29"" BMX. Brand New with pads and pegs!!  This bike has never been built. Still in original packaging. Email any questions...Thank you...", steel, bmx, 23.6, 29 in, new, SE Bikes, CG BIG RIPPER,,, v-brakes, none,, none (rigid),
279,295,1050.0, (Marine Park),https://newyork.craigslist.org/brk/bik/d/brooklyn-2021-gt-pro-performer-20/7459294381.html,2022-04-10 23:41,9,This is the ultimate 80's BMX throwback upgraded with today's BMX geometry.  I scored this for my personal collection during the big Covid lock down. I really hate to sell it but I have some bills to pay now. A great throwback bike to ride!! A great addition to any serious BMX collection!!  NEW IN BOX - Never built or unpacked - The box was only opened to make sure everything was in there. Everything else is still intact as shipped from the factory. Pics of complete bike are from GT's webpage. Pics of bike in box are of the actual bike you get.   Travel back in time and enjoy the early days of freestyle aboard this machine that pays homage to GT's Freestyle roots.  Please email any questions you have and I will reply ASAP...Thanks...Stay Rad!!, steel, bmx, 20.75, 20 in, new, GT Bikes," 2021 Pro Performer 20""",,,,, bmx,,
280,296,750.0, (Brooklyn),https://newyork.craigslist.org/brk/bik/d/brooklyn-fuji-sportif-23-racing-bikes/7464634676.html,2022-04-10 21:21,6,In like new condition fuji sportif 2.3 Aluminum frame  All Shimano drive train 2x8 Great for 5'5-5'9 riders  54 and 58cm available, aluminum, road, 54cm medium, 700C,,,,,,,,,,
281,297,200.0, (Upper West Side),https://newyork.craigslist.org/mnh/bik/d/new-york-bikes/7469666043.html,2022-04-10 20:24,0,A folding bike and a Dyno compe BMX bike 20 inches both, aluminum, bmx, 20 inch, 20 in,,,,,,,,,,
282,298,100.0, (Harlem / Morningside),https://newyork.craigslist.org/mnh/bab/d/new-york-young-girls-bikes-helmet/7469581793.html,2022-04-10 16:39,0,2 young girls bikes with helmets for $100. Must pick up.,,,,, fair,,,,,,,,,
283,299,350.0, (Park Slope Cycles),https://newyork.craigslist.org/brk/bik/d/brooklyn-nyc-bikes-custom-hybrid-bike/7469551158.html,2022-04-10 15:29,6,"NYC Bikes Custom Hybrid Bike -- $350 or Best Offer  21"" Men's Custom hybrid bike built by the team at NYC Bikes in Brooklyn. Powder coated aluminum frame is super light and has a cool industrial look. Great commuter bike that's sturdy and suitable for a wide range of riding conditions and applications. Stable, comfortable, and easy to handle. Rear mounted rack is ideal for hauling groceries and supplies from point A to B. Frame and components have a few minor scratches and wear consistent with light use. Bike retails new for $599.  Please call us to set up a time to see this bike in person or to take it for a test ride. We do not regularly check inquiries made by email.   All our bikes are cleaned and tuned before being put up for sale. Please visit www.parkslopecycle.com for more info and to see our full inventory of used bicycles.  Cash only. Willing to deliver in Manhattan, the Bronx, Queens, and Brooklyn for a $30 fee. Will deliver to Staten Island for $47 to cover the toll fee.      --------------------  Park Slope Cycles www.parkslopecycle.com", aluminum, hybrid/comfort, 21 Inches, 27 in, good, NYC Bikes, The Ultimate New York Bike,,, caliper, none, flat, none (rigid),
284,301,75.0, (Crown Heights),https://newyork.craigslist.org/brk/bik/d/brooklyn-used-bikes/7469549080.html,2022-04-10 15:25,4,"Have a hand full of complete bikes and trying to clear some space. All of them need tune ups. Asking $85 each. Most need new breaks, inner-tubes and maybe tires.", steel, cruiser, Varies, 18 in,,,,,,,,,,
285,303,100.0," (Hicksville, Nassau County)",https://newyork.craigslist.org/que/bik/d/hicksville-all-bikes-100-and-up/7469393685.html,2022-04-10 09:16,0,"All bikes in pic are $100 and up  If post is up, bikes still avaliable.", aluminum, mountain, All, 20 in,,,,,,,,,,
286,304,190.0, (BROOKLYN),https://newyork.craigslist.org/brk/bik/d/brooklyn-se-bikes-fixie-bicycle-free/7456825631.html,2022-04-10 08:52,0,Pick up in Brooklyn 11229 show contact info  No emails, other/unknown, track, 54, 700C,,,,,,,,,,
287,305,50.0, (BROOKLYN),https://newyork.craigslist.org/brk/bop/d/brooklyn-bicycle-car-carrier-brand-new/7456906843.html,2022-04-10 08:51,0,Pick up in Brooklyn 11229 show contact info  No emails,,,,, like new,,,,,,,,,
288,306,10.0, (Fairfield),https://newyork.craigslist.org/fct/bik/d/fairfield-kids-bikes/7459011051.html,2022-04-10 06:36,3,Good conditions kids bikes, other/unknown, kids, 50 cm?, 24 in,,,,,,,,,,
289,307,250.0, (New York),https://newyork.craigslist.org/brk/bik/d/new-york-bicycles-for-sale-saturday/7469334368.html,2022-04-09 23:36,6,road and hybrid bikes for sale - refurbished tuned ready to ride   Saturday April 16 9am to 3pm   Sunday April 17 10am to 4pm   228 North 12 st  Brooklyn NY 11211 On Driggs ave   $250 to $450 price range. few exceptions  cash preferred  other payments accepted   message for more details.  all sizes and styles  Nine One Seven - 306-6Thousand    some of the bikes at the sale plus more … ROAD BIKES :  more bikes added ! puegeot yellow mixtie 54cm  Panasonic Sport 500 44cm  Schwinn Le tour blue 54cm  Shogun 400 56cm  Fuji  56cm  Ross 58cm  Raleigh Grand prix 54cm  Fuji Absolute 64cm   HYBRIDS  Specialized Crossroads 15” Sm Giant Cypress M 17”  Trek Multitrack 700 Sm 15” Mongoose  18”  Roma Verso 3spd Fende rack 18” Specialized Crossroads 22” XL, other/unknown, road, all sizes, other/unknown, excellent, fuji trek giat specialized,,,, other/unknown, none, other/unknown, other/unknown,
290,308,850.0, (Staten Island),https://newyork.craigslist.org/stn/bik/d/staten-island-se-bikes-city-grounds-big/7469276376.html,2022-04-09 19:34,10,Se Bikes City Grounds Big Flyer. This is a limited edition bike. It has a new reflective Limited Edition ride out supply seat. New Seat Clamp (ride out supply). New brakes. New pegs. New tires. There’s at least $200+ work done to the bike. Bike is like new and rides perfect. If you need more info message me or text  show contact info  or  show contact info . Thank you!, aluminum, bmx, 29 Inches, 29 in, like new, Se Bikes, City Grounds Big Flyer,,, caliper, none, bmx, none (rigid),
291,309,190.0, (New rochelle),https://newyork.craigslist.org/wch/bik/d/new-rochelle-two-mountain-bikes/7469165411.html,2022-04-09 15:09,11,Two mountain bikes Men’s 26 inch Negotiable, steel, mountain, 26, 26 in,, Dynacraft, Mountain bikes,,, disc (mechanical),, other/unknown, other/unknown,
292,310,110.0, (Queens Village),https://newyork.craigslist.org/que/bik/d/queens-village-good-working-condition/7457001500.html,2022-04-09 09:40,4,text 528 3235  big bike 140 medium bike 110, aluminum, road, Large and Medium, 26 in,,,,,,,,,,
293,311,150.0, (Prospect Park),https://newyork.craigslist.org/brk/bik/d/brooklyn-bikes-saturday-and-sunday-11/7457724775.html,2022-04-09 05:39,14,"SwayBikes is back!!! Saturday and Sunday 11-4 on Flatbush Ave next to The Botanical Gardens!!! I’ll have some Road bikes for 150$ please reach out during the week and place your order. Please text me the following!!!  How tall are you ?  Male or Female bike ? Straight bars or drop bars ?  If you know your frame size please let me know!  Also send me your budget !!!   The 150$ range won’t be high end but will do the job. The rest of the bike will be over 200+  If your looking for something specific, please let me know I’ll see what I have in inventory and I’ll bring it. I have higher end bikes but they will be priced accordingly!!!   Please follow me on My IG @Swaybikes, you can see some of the bikes available.   Peugeot, Schwinn, Motobecane, Fuji, Cannondale, Specialize. Zebra, K2 , Gary Fisher, Bianchi, Felt and the list continues.", other/unknown, other, All, other/unknown,,,,,,,,,,
294,312,1300.0, (Midtown East),https://newyork.craigslist.org/mnh/bik/d/new-york-sold-radmini-rad-power-mini/7457033502.html,2022-04-09 01:38,3,The Award Winning 2021 RadMini Rad power Mini step thru 2 Folding bike Excellent Condition  Under 300 miles!  Gorgeous  Best Folding electric bike for the money!     Tags: juiced ariel rider rad power radpower super73 sondors arrow wing vanmoof trek giant specialized radcity radmission arrow, aluminum, folding, ALL, 20 in,, Rad Power Bikes, Radmini Step Thru 2,,,,,,,
295,313,250.0," (Williamsburg , Brooklyn)",https://newyork.craigslist.org/brk/bik/d/brooklyn-road-hybrid-bikes-for-sale/7468894034.html,2022-04-08 21:58,10,"Bike Sale this weekend * Actual bikes for sale plus some more added  See list below !  SUNDAY,  April  10        10am to 4pm   all bikes are tuned and ready to ride / all sizes women’s men’s road hybrid mountain bikes.  ** see list of bikes below  **   **Williamsburg Brooklyn**  Address for GPS : 400 Driggs ave have  Brooklyn, NY 11211  (100 ft from corner of N 12 st/Driggs ave ) across from McCarren. Across from Dog Run park  More info please text or call :  917-306-6 thousand   - Price range $250-$450 plus  few exceptions$$$ cash preferred   ROAD BIKES :  more bikes added ! puegeot yellow mixtie 54cm  Raleigh Technium 400 50cm  Panasonic DX2000 62cm  Panasonic Sport 500 44cm  Schwinn Le tour blue 54cm  Shogun 400 54cm  Schwinn Varsity Chrome 56vm  Soma 60cm  Saint Tropes La Riviera 56cm  Raleigh Grand prix Upright 54cm  Fuji Absolute 64cm   HYBRIDS  Specialized Crossroads 15” Sm Giant Cypress M 17”  Trek Multitrack 700 Sm 15” Trek Multitrack Stepthroug 17 S/M  Mongoose Stepthrough 17” M  Ross Pocono 18”  Roma Verso 3spd Fende rack 18” Specialized Crossroads 22” XL  Trek 3500 Large 21” Fuji supreme 21” L   Please note: some bikes are new or like new Most are Used, Vintage bicycles , all in great condition, professionally tuned / refurbished by a Bike mechanic and ready to ride!  you can test ride the bikes right on the spot and make your own decision. thank you", other/unknown, road, all sizes, other/unknown, excellent, raleigh trek schwinn giant,,,, other/unknown, none, other/unknown, other/unknown,
296,314,800.0, (Brooklyn),https://newyork.craigslist.org/brk/bik/d/brooklyn-high-end-modern-vintage-road/7465087779.html,2022-04-08 21:54,24,"Various High End Road race triathlon bikes in like New condition Cannondale trek Fuji Specialized Carbon Aluminum steel frame - some are New. Some are Like new ! All ready to ride !   Prices $800 up to $1500 ( few for more up to 1800 )   Few $650-$800 range   All professionally tuned  All ready to ride  Beautiful condition , some like new.   List Some of the bikes : Specialized Epic carbon 52cm $800 Specialized M2 Super 62cm $800 Vitus 979 56cm $950 Serotta Ti titanium 54cm $1800 Erba cycle bamboo 52cm $1500  Bianchi trofeo 55-56cm  Bianchi Campione campy 64cm $1200 Bianchi Alorro 58cm $880 Bianchi campagnolo 56cm $850 Bianchi Strada LX upright 58cm $850 Fuji finest 2.0 alum carbon 48cm $825 Klein Quantrum upright 44-46cm $850 Windsor professional 58cm $850 Cannondale Creterium 3.0 54cm $725 Cannondale Creterium 3.0 58cm $725 Cannondale Sport alum 67cm $880 Giant TCR 2R aluminum 44-46cm $825 Giant Cadex Carbon vintage 56cm $725 Giant Defy alum Carbon 56cm $900 Giant OCR touring 50cm $825 Felt F80 54cm $800 Trek 2.1 Alpha ser. 58cm $880 Trek 2100 ZR9000 54cm $800 Trek 2100 Composite Pro 54cm $800 Trek 1000 Aluminum 56cm $650 guerciotti  sprint Alan Frm 60cm $950 Tommosini Prestige 54cm Columbus $1200  Pick up anytime in  Rockland county NY 10956￼  by Serious request for purchase in williamsburg brkln on Weekends only - have individual photos. MORE a bikes NOT all listed", other/unknown, road, all sizes, 700C, like new, trek giant Bianchi vitus,,,, other/unknown, none, drop, none (rigid),
297,315,250.0, (Brooklyn),https://newyork.craigslist.org/brk/bik/d/brooklyn-bikes-for-sale-sunday-10-road/7457458367.html,2022-04-08 21:52,23,"Bike Sale *   SUNDAY APRIL 10 10am to 3:30pm   1970’s Vintage bicycles   English Raleigh , Schwinn dunelt robbin hood & others adult Bikes $50 each Ross Schwinn other brands when u purchase  5 or more   Raleigh bikes $50 each 5 or more  sold as is   Mostly 3 speeds  Some / 5 speeds / 10speeds   **Individual bike is $60-$80 up to $100 each** when purchase 4 or less   sold as is   We have about 30-35 english bikes various brands   They all need repair/ restoration  Some are tires & tune up  Some are more work.  Some can be used as parts bikes   Pick up Only in rockland county NY   NOT In NYC. u have to have a car to pick up a bike.  1 hour drive from Manhattan. 30 min from Bronx   SUNDAY APRIL 10 10am to 3:30pm   all bikes are tuned by bike mechanic refurbished and ready to ride / all sizes women’s men’s road hybrid mountain bikes.    **  bike selection varies - all sizes styles in stock   **Williamsburg Brooklyn**  Address for GPS : 400 Driggs ave have  Brooklyn, NY 11211  (100 ft from corner of N 12 st/Driggs ave ) across from McCarren. Across from Dog Run park  More info please text or call :  917-306-6 thousand   - Price range $250-$450 plus  few exceptions$$$     Please note: some bikes are new or like new Most are Used, Vintage, Modern bicycles , all in great condition, professionally tuned / refurbished by a Bike mechanic and ready to ride!  you can test ride the bikes right on the spot and make your own decision. thank you", other/unknown, road, all sizes, other/unknown, excellent, trek fuji giant raleigh,,,, other/unknown, none, other/unknown, other/unknown,
298,316,650.0, (Brooklyn),https://newyork.craigslist.org/brk/bik/d/brooklyn-radmini/7468884314.html,2022-04-08 21:20,0,"I'm selling my RADMINI 4 folding bike since I haven't gotten much use from it over the last few months. It's definitely taken a few dings here and there (biking in NYC in a nutshell, right?), but it's a resilient electric bike that's been a joy to use.   It's also got a handlebar mirror and phone holder that I bought for it when I first got the bike.   If you want to know more about the bike itself, definitely check out this review of it: https://electrek.co/2021/02/02/radmini-e-bike-review-why-you-need-this-folding-fat-tire-electric-bike-in-your-life/", aluminum, folding, 16 in (40.64 cm), 20 in, good, RAD POWER BIKES, RadMini4,,, disc (hydraulic), throttle, riser, suspension fork (hardtail),
299,317,190.0, (BROOKLYN),https://newyork.craigslist.org/brk/bik/d/brooklyn-se-bikes-fixie-bicycle-free/7457015502.html,2022-04-08 20:44,0,Pick up in Brooklyn 11229 show contact info   SE bikes fixie bicycle free wheel single speed fixed bike $190, other/unknown, other, 54, other/unknown,,,,,,,,,,
300,318,35.0, (Bronx),https://newyork.craigslist.org/brx/bop/d/bronx-folding-bike-rack-for-bikes/7457138208.html,2022-04-08 20:19,8,New folding rack,,,,,,,,,,,,,,
301,319,60.0, (Bronx),https://newyork.craigslist.org/brx/bop/d/bronx-bicycle-stand-for-bikes/7457130653.html,2022-04-08 20:19,10,New for 2 bikes,,,,,,,,,,,,,,
302,320,40.0, (Crown Heights),https://newyork.craigslist.org/brk/fuo/d/brooklyn-wood-tension-bike-stand-rack/7464197165.html,2022-04-08 20:12,5,- 2-bike capacity - Stays in place via tension - Fits 7 - 10 ft. ceiling height - 200 lb. total capacity - Rubber-coated bike holder arms are independently adjustable to fit different frame shapes; rubber-coated arms to avoid scratching frame,,,,, excellent, RAD, Woody Bike Stand,,,,,,,
303,321,250.0, (Brooklyn),https://newyork.craigslist.org/brk/bik/d/brooklyn-bicycles-for-sale-saturday-16/7468839889.html,2022-04-08 19:13,24,"Bike Sale * Actual bikes for sale  See list below ! adding more bikes to the list   Saturday,  April 16      9am to 3pm   Sunday, April 17       10am to 4pm    all bikes are tuned and ready to ride / all sizes women’s men’s road hybrid mountain bikes.  ** see list of bikes below  **   **Williamsburg Brooklyn**  Address for GPS :  228 N 12 st  Brooklyn, NY 11211  corner of Driggs ave and N 12 st  More info please text or call :  917-306-6 thousand   - Price range $250-$450 plus  few exceptions$$$ cash preferred   ROAD BIKES :  more bikes added ! puegeot yellow mixtie 54cm  Raleigh Technium 400 50cm  Panasonic DX2000 62cm  Panasonic Sport 500 44cm  Schwinn Le tour blue 54cm  Shogun 400 54cm  Schwinn Varsity Chrome 56vm  Soma 60cm  Saint Tropes La Riviera 56cm  Raleigh Grand prix Upright 54cm  Fuji Absolute 64cm   HYBRIDS  Specialized Crossroads 15” Sm Giant Cypress M 17”  Trek Multitrack 700 Sm 15” Trek Multitrack Stepthroug 17 S/M  Mongoose Stepthrough 17” M  Ross Pocono 18”  Roma Verso 3spd Fende rack 18” Specialized Crossroads 22” XL  Trek 3500 Large 21” Fuji supreme 21” L   Please note: some bikes are new or like new Most are Used, Vintage bicycles , all in great condition, professionally tuned / refurbished by a Bike mechanic and ready to ride!  you can test ride the bikes right on the spot and make your own decision. thank you", other/unknown, road, all sizes, other/unknown, excellent,,,,, other/unknown, none, other/unknown, other/unknown,
304,322,250.0, (Brooklyn),https://newyork.craigslist.org/brk/bik/d/brooklyn-bikes-for-sale-sunday-10-road/7467574863.html,2022-04-08 08:53,20,"Bike Sale * bikes for sale -20 each day - tuned ready to ride   Sunday, april 10        10am to 4pm   all bikes are tuned and ready to ride / all sizes women’s men’s road hybrid mountain bikes.   **Williamsburg Brooklyn**  Address for GPS : 400 Driggs ave have  Brooklyn, NY 11211  (100 ft from corner of N 12 st/Driggs ave ) across from McCarren. Across from Dog Run park  More info please text or call :  917-306-6 thousand   - Price range $250-$450 plus  few exceptions$$$ cash preferred  ROAD BIKES :  more bikes added ! Schwinn pink stepthrough 44cm  Schwinn Le tour blue 54cm  Univega Maxima sport 58cm  Schwinn Temp Gold 64cm  Raleigh Grand prix Upright 56cm Raleigh Grand Prix 64cm  Raleigh marathon 60cm  single speed 52cm   HYBRIDS  Specialized Crossroads 15” Sm Raleigh C40 20” M / L  Trek Multitrack Stepthroug 17 S/M  Mongoose Stepthrough 17” M  Schwinn 18”/19” M / L  Ross Pocono 18”  Roma Verso 3spd Fenders rack 18” Motiv Smoothie Alum 18” Specialized Crossroads 22” XL  Diamondback Wildwood 23” XL   Please note: some bikes are new or like new Most are Used, Vintage bicycles , all in great condition, professionally tuned / refurbished by a Bike mechanic and ready to ride!  you can test ride the bikes right on the spot and make your own decision. thank you", other/unknown, road, all, other/unknown, excellent, jamis trek giant schwinn,,,, other/unknown, none, other/unknown, other/unknown,
305,323,250.0," (Brooklyn , Williamsburg , New York)",https://newyork.craigslist.org/brx/bik/d/new-york-bicycles-for-sale-this-weekend/7465386039.html,2022-04-08 08:53,8,"Bike Sale * all sizes and styles  20 bikes each day   Saturday, April 9  9am  to 3pm   Sunday, April 10 10am to 4pm   all bikes are tuned and ready to ride / all sizes women’s men’s road hybrid mountain bikes.   **Williamsburg Brooklyn**  Address for GPS : 400 Driggs ave have  Brooklyn, NY 11211  (100 ft from corner of N 12 st/Driggs ave ) across from McCarren. Across from Dog Run park  More info please text or call :  917-306-6 thousand   - Price range $250-$450 plus  few exceptions$$$ cash preferred   ROAD BIKES :  more bikes added ! Schwinn pink stepthrough 44cm  Schwinn Le tour blue 54cm  Univega Maxima sport 58cm  Schwinn Temp Gold 64cm  Raleigh Grand prix Upright 56cm Raleigh Grand Prix 64cm  Raleigh marathon 60cm  single speed 52cm   HYBRIDS  Specialized Crossroads 15” Sm Raleigh C40 20” M / L  Trek Multitrack Stepthroug 17 S/M  Mongoose Stepthrough 17” M  Schwinn 18”/19” M / L  Ross Pocono 18”  Roma Verso 3spd Fenders rack 18” Motiv Smoothie Alum 18” Specialized Crossroads 22” XL  Diamondback Wildwood 23” XL   Please note: some bikes are new or like new Most are Used, Vintage bicycles , all in great condition, professionally tuned / refurbished by a Bike mechanic and ready to ride!  you can test ride the bikes right on the spot and make your own decision. thank you", other/unknown, road, all sizes, other/unknown, like new, trek fuji panasonic,,,, other/unknown, none, other/unknown, other/unknown,
306,324,200.0, (Brooklyn),https://newyork.craigslist.org/brk/bik/d/brooklyn-kids-24-bikes-gears-21spd-7spd/7467142494.html,2022-04-07 22:58,22,bikes for kids boys girls age 6-10 yo apprx .  all high end good brands  professionally tuned. refurbished ready to ride   Gary Fisher joshua 24 21spd - $350 Trek Precaliber red  8speed  - $380 Trek precaliber white 7speed  -$380 Trek MT220 Black red blue 21spd  $325 Trek MT220 Black pink white 21spd  $325 Trek Mt220 all Black 21 speed $350 Giant Revel white 7spd  $280 Giant XTC disk Orange 21spd $350  Schwinn Thrasher Chrome 7spd $300 Diamondback Octane blk 21 speed $225  Mongoose Stormer Green 21 spd $180  all professionally tuned. ready to ride.  pick up Rockland County NY 10956 no holds.  can request one to be delivered to Williamsburg Brooklyn on Weekends by serious request for purchase, aluminum, kids, 24”, 24 in, excellent, trek giant gary fisher,,,, other/unknown, none, flat, other/unknown,
307,326,200.0, (Park Slope),https://newyork.craigslist.org/brk/bab/d/brooklyn-three-ready-to-ride-kids-bikes/7468283681.html,2022-04-07 15:30,3,Perfect for spring. Two of them are specialized 16 in and one is 20 in All 3 for 200!,,,,, good,,,,,,,,,
308,327,2295.0, (Best Value Nationwide!),https://newyork.craigslist.org/lgi/sgd/d/electric-the-mid-drive-ebike-that/7468158859.html,2022-04-07 11:38,15,"Introducing the New 2022 Cyberbike Electric Mountain Bikes   Riders agree: Nothing comes close to Cyberbike's combination of performance, value, style, and quality.  See the Cyberbike Mullet Pro in action HERE! (and here, by popular demand, is last year's intro featuring Division 1 Collegiate Mountain Racer Corey Jackson on the first edition Cyberbike) Order online for fast delivery at www.Cyberbike.com All 2022 Cyberbikes are in stock and ready to shred, Order yours before they're sold out!  More mid-drive power than ever Awesome new color graphic display Easier to ride, lower standover frame, the lowest of any mid-drive eMTB New, structurally superior, mountain ready rear suspension linkage The best brakes in the business, even Quad-piston brakes on some models! Massive brake rotors up to 220mm 34mm gold tube forks on some models up to 140mm travel Wider range of models  A proper e-Mountain bike needs to be mid-drive and have full suspension, it's as simple as that. Until now, if you wanted an electric mountain bike to tackle rugged trails, your choices have been heavy, low-quality, fat tire, hub-motor beach bikes, or legacy brands charging $4000 or more for low-power eBikes without full suspension.   Whether your knees are tired or you just want to shred, there is simply no better choice for performance and value than Cyberbike. An American company with great customer support: Cyberbike, USA. The mountains are calling. Will you answer?  Cyberbike eBikes come all with the quietest and most powerful motor in its class, with a long range (65 miles and more) battery, and powerful e-spec hydraulic disk brakes that will be there when you need them. A lightweight package with 500 watts of power, top-of-the-line battery range, and quality components, all for the price of an inexpensive yet stellar bike! You'll get so much more than other eBikes with the CyberBike, it's the real e-MTB experience for the adventurous rider. Performance, specs, and quality components throughout, and the best warranty in the industry, from an American company with experienced American mechanics on call for all your tech support needs.  54 volt/500 watt climbing power with 13Amp hour Li-Ion battery and only 52 lbs means you'll get power and tons of battery range. Now with available throttle! Now from only $2495 Note: Owning and riding comes with risks. Wear proper protection, properly maintain and check your bike, and ride within your limits. By purchasing our products you agree to take full responsibility for the ownership of your bike, including the above and all other reasonable precautions for yourself or anyone you allow to ride your bike.",,,,, new, Cyberbike,,,,,,,,
