,Price,Location,URL,Date,Title,num image,text,bicycle frame material,bicycle type,brake type,condition,frame size,handlebar type,make / manufacturer,wheel size,model name / number,size / dimensions,paint color,year manufactured,serial number,electric assist,suspension,part type
2082,350.0,yuma,https://phoenix.craigslist.org/cph/spo/d/phoenix-new-kids-40cc-mini-dirt-bikes/7461163380.html,2022-04-18 17:31,New Kids 40cc Mini Dirt Bikes $350 Cash,10,"Brand new with warranty.  $350 each cash out the door.  40cc 4-stroke pull start engine. Take straight gas, no mixing.  Front and rear disc brakes for fast stopping.  We have street bike and dirt bike models in several colors.  Max weight 160lb, usually we see kids 5-10 ride these.  Not street legal.  Four Seasons Power Sports 2430 s 20th St Phoenix AZ 85034  480 257 03799   fspsusa.com  Second location NOW OPEN in Mesa!  Four Seasons Mesa 1050 W Main St Mesa, AZ 85210  show contact info  10am-5pm Monday- Friday",,,,,,,,,,,,,,,,
2083,70.0,yuma,https://sandiego.craigslist.org/nsd/bik/d/temecula-two-lightly-used-cruiser-bikes/7463084264.html,2022-04-18 14:59,Two lightly used cruiser bikes with lights,6,"Two one speed cruiser bicycles bought new, used for one week, and stored inside garage for the last two years. $70 each or $130 for both. With a little oil/tune up/air-- lots of enjoyment left in them. Blue one was bought new with dent in back fender. Battery-operated LED lights wrapped around spokes and frame for fun.", steel, cruiser,,," 35""",, Hyper, 26 in,,,,,,,,
2084,100.0,yuma,https://sandiego.craigslist.org/csd/bik/d/chula-vista-good-bikes-for-sale/7472867086.html,2022-04-18 12:51,good bikes  for sale,0,,,,,,,,,,,,,,,,,
2085,300.0,yuma,https://palmsprings.craigslist.org/bik/d/palm-desert-se-bikes-draft-700c/7465112348.html,2022-04-18 12:38,SE BIKES DRAFT 700C,0,,,,,,,,,,,,,,,,,
2086,20.0,yuma,https://phoenix.craigslist.org/evl/mpo/d/mesa-aluminum-foot-pegs-fit-many-bikes/7472086634.html,2022-04-18 12:05,"aluminum foot pegs, fit many bikes",0,,,,,,,,,,,,,,,,,
2087,25.0,yuma,https://prescott.craigslist.org/spo/d/prescott-led-rechargeable-bikes-lights/7466659401.html,2022-04-18 11:29,*LED Rechargeable Bikes Lights + Extras*,0,,,,,,,,,,,,,,,,,
2088,1395.0,yuma,https://phoenix.craigslist.org/wvl/spo/d/thousand-oaks-schwinn-spin-bikes-ac/7464615513.html,2022-04-18 11:25,Schwinn Spin Bikes - AC Power (TOP OF LINE!) Cardio Home Fitness GYM,13,"If you're looking at this listing, you know this bike -- there's no 'selling' on it. It's top of the line Schwinn.  It is FULLY UPGRADED (you can't anything more to make it fully-loaded!): - Morse Taper Triple Link Pedals - Echelon2G console (latest version) + Crank Power Mater (4iiii) - Weight Bars + Rack (4lb and 6lb)  ** And yes, it has the generator (and, the red light that comes on below it when riding).    Excellent condition; perfect functionality; cosmetic is 9 out of 10.  Cash deal / NO TAX!!!!! Delivery / Installation to ARIZONA available.  Of course, this depends on number of bikes (as there is also freight options -- which I get pretty good (better than the rates of LTL ... and, realistically probably better than you'd fine--- UNLESS YOU'RE A FREIGHT COMPANY!  :)  There is an entire fleet of 30+ available. Whether its one bike... 5, 10, 15, 20+ -- whatever it is, I'm sure I can accomodate. And, I GUARANTEE --- YOU WILL NOT FIND THIS BIKE (W/ ALL THE UPGRADES AND THE QUALITY OF IT) ANYWHERE ELSE FOR THIS PRICE ON THE PLANET! No way! I've actually looked all over the US to see what else is out there. NOPE!!! :)  ***** Sidenote -- IF you're interested in other bikes, I also have fleets of:  - Schwinn AC Performance w/ Carbon Blue (white bikes) - 30+ (50 MORE IN MID-MAY) - Precor Rally (chain drive) (up to 90) - Star Trac Blade ION w/ console (chain drive) - (20)",,,, excellent,,, Schwinn,, AC Power,,,,,,,
2089,975.0,yuma,https://sandiego.craigslist.org/csd/spo/d/thousand-oaks-spin-bikes-cardio-fitness/7460538229.html,2022-04-18 11:20,5 SPIN BIKES - Cardio Fitness Exercise Bike Indoor Cycling GYM Studio,7,"ATTN: STUDIO OWNERS / GYM MANAGERS:  If a serious buyer and interested in taking the entire fleet of 13 bikes, contact me and will provide you more information. Excellent condition: Function - 10/10; Cosmetic: 9/10  Star Trac Spinner Blade IONs (w/ consoles)!  Price is firm: $975 / bike   Delivery available into San Diego area, also!  Also available - Schwinn AC Performance w/ Carbon Blue (more than 30 available).",,,, excellent,,, Star Trac,, Blade ION,,,,,,,
2090,49.0,yuma,https://sandiego.craigslist.org/csd/spo/d/san-diego-new-trunk-bike-rack-for-bikes/7472732699.html,2022-04-18 08:51,"NEW TRUNK BIKE RACK FOR 2, 3, 4 BIKES",11,"NEW IN THE BOX - CALL OR TEXT  show contact info   Universal 3 Trunk Mounted Bike Rack Carrier $49  Deluxe 2 Bicycle Trunk Mounted Bike Rack Carrier $69  Deluxe 4 Bicycle Trunk Mounted Bike Rack Carrier $139  New in the box - price is firm   Deluxe Trunk Mounted Bike Carriers are ideal for weekend biking trips with friends and family or long haul trips cross country. Rugged designs and decades of innovation deliver a rack that will get you and your bike where ever your adventure takes you.  Simple, sturdy design fits most sedans, hatchbacks, minivans, and SUV's. Consult Rack Finder for specific vehicle fit. Single configuration design eliminates setup hassles and headaches during installation.Patented individual tie-down system secures and protects your bicycles. Padded lower frame protects vehicle, and left and right side straps for lateral stability. Fully assembled, installs in seconds. Folds fully flat for easy storage.  NEW IN THE BOX  CALL OR TEXT  show contact info   You can come and pick it up In rancho penasquitos 92129 san diego by the 56 freeway and black mountain rd.",,,,,,,,,,,,,,,,
2091,25.0,yuma,https://sandiego.craigslist.org/nsd/spo/d/carlsbad-bike-carrier-rack-for-car/7472728903.html,2022-04-18 08:44,"Bike Carrier Rack for car truck, bicycles bikes 1 1/4"" receiver hitch",6,"Bike Rack for vehicle, fits in small receiver hitch. It fits into a 1-1/4 inch square receiver tube opening. That is the smaller hole, not the 2"" square opening. You can also get an adaptor to fit the 2"" square receiver. The rack holds 2 or 4 bikes. It folds down to open a tailgate or hatch. include your phone number.",,,, fair,,,,,,,,,,,,
2092,700.0,yuma,https://mohave.craigslist.org/mpo/d/lake-havasu-city-suzuki-jr-50-polini-50/7466290416.html,2022-04-18 07:50,Suzuki JR 50 & Polini 50 dirt bikes,11,"$even hundred each or both for $ twelve hundred .....  682 - 4 six 5 - five 5 3 oh  Yes for Texting  please leave message if no answer  call for details  dirt bike   Please .. please try not to ask questions here as we do not check often .. use the phone for text or calls   Have 2 great running starter bike for any  kids that wants to tear up some dirt.   Bill of sale only ""no title"" bikes starts ups has been sitting for a bit since my boys grew out of it.   We have helmets and boots  and a training wheel set but some modifications needed to be made to install it.   We have oil for it cause was going to do a service before deciding on selling.   The second bike is a Polini 50cc I believe a 95 it is water cooled and automatic as well.  Selling Both bikes for 1200 or 700 each.   do not need help selling or third parties  no extra cash or shippers deal ... will report you  Available .. will remove when sold ...  thanks for looking at ad ...... have a great day !",,,,,,,,,,,,,,,,
2093,6500.0,yuma,https://sandiego.craigslist.org/csd/mcy/d/tarzana-suzuki-750-track-bikes-1300miles/7472651760.html,2022-04-18 05:52,SUZUKI 750 TRACK BIKES / 1300MILES,24,"FOR SALE ARE 2 2008 SUZUKI TRACK BIKES WITH SPARES, LEATHERS TIRE WARMERS ETC ...WILL SELL SEPARTATE WITH  OR WITHOUT THE SPARES OR EXTRAS, both GSXR'S ARE READY TO GO TO THE TRACK NOW...(even has a 1/2 tank of Av gas ) . both are easily converted back to street bikes, BOTH BIKES ARE SERVICED WITH NEW OIL, BATTERYS, FLUID FLUSH...to make them a street bike, they will need kick stand, license plate holds, and lighting ..,,,Have many more pictures, please call with your question...may entertain trades 1. blue bike...clean Nevada title,  dyno-ed 143 rwh , never crashed, full yosh ti- exhaust TTX ohlins  REAR SHOCK, OHLINS INTERNALS FRONT FORKS, OHLINS STEERING DAMPENERS, CRG LEVERS, POWER COMMANDER, QUICK SHIFTER,  10,000 2. YELLOW BIKE : has 1313 miles, all the paper work from new, Salvage CA. title, FULL YOSHIMURA TI/STAINLESS EXHAUST SYSTEM, CARBON FIBER GAS CAP AND CARBON FIBER GAS TANK COVER AS SHON WITH A power commander, quick shift, all services done, stock motor, ...$7000  some spares.... Note: will sell in any configuration, with spares or without, spares are wheels, tires, rotors, graves tire warmers, full leathers, air filter, spare attack performance body work , new clip ons, bazzaz , motion pro throttle,  etc ALSO NOTE:....I HAVE MANY PICTURES of EACH ITEM AS WELL AS ADDITIONAL PICTURES OF THE MOTORCYCLES....  Please phone calls  only ...bob 818-257-3106 or 818-705-1776",,,,,,,,,,,,,,,,
2094,50.0,yuma,https://phoenix.craigslist.org/evl/bop/d/scottsdale-graber-hitch-mount-bicycle/7466368903.html,2022-04-18 05:13,Graber hitch mount bicycle rack for two bikes,0,New in the box  Calls  Only  Dan   show contact info,,,,,,,,,,,,,,,,
2095,1.0,yuma,https://mohave.craigslist.org/mcd/d/lake-havasu-city-cash-today-for-dirt/7472619755.html,2022-04-18 01:54,Cash today for Dirt Bikes and ATVs,0,"LOOKING FOR RACE AND OFF ROAD MOTORCYCLES, DIRT BIKES, ATVS, UTVs IN ANY CONDITION.  WILL PAY CASH TODAY FOR FULL BIKES, BASKET CASES, NO TITLE OR WHATEVER YOU HAVE. TEXT OR CALL ME NOW! Local to Lake Havasu, Kingman, Bullhead, Needles, Laughlin, Parker and more. Willing to travel for the right deals.     atv quad 4wheeler 4 wheeler four utv dirtbike dirt bike mx sx ktm cr yz kx rm 250 rmz crf 250f 450f 125 500 yfz trx 400ex rzr maverick x3 800 900 1000 xp turbo teryx talon yxz yxz1000",,,,,,,,,,,,,,,,
2096,3250.0,yuma,https://sandiego.craigslist.org/csd/bik/d/san-diego-electric-bike-new-customized/7472602955.html,2022-04-17 21:49,Electric Bike New Customized Revi Cheetah w/ Zig Zag White Walls,7,"A cool looking 750w 48v 17ah Electric Bike. Turns heads as you crusing 28 mph. Samsung battery with up to 45 mile range. 5-9 Pedal Assist Levels, 7 speed Shamano Gears. Hidden Battery and Controler. This is the bike everyone is talking about, be the coolest on the beach this summer with the bike you really want.", aluminum, cruiser, disc (hydraulic), new,,,,,,,,,,,,
2097,4000.0,yuma,https://phoenix.craigslist.org/nph/bik/d/scottsdale-2019-bh-atom-emotion-bike/7472599625.html,2022-04-17 21:21,2019 BH Atom X Emotion E-bike Full Suspension medium like new,21,"In like new condition with only 134 miles on it.  2019 BH Atom X electric Emotion full suspension mountain bike.  Size medium, comes with key and charger.  Bike is equipped with Shimano XT rear derailleur, SLX shifter and brakes, 27.5 plus wheels, KS dropper seat post, Fox Rythum 34 fork, Fox Float DPS rear shock.  It has 4 different pedal assist settings from eco to boost.  Super fun to ride.  $4000 call or text   six02 three2one 8five5four", aluminum, mountain, disc (hydraulic), excellent, medium,, BH Bikes, 27.5 in, Atom X emotion,,,,, pedal assist, frame and fork (full suspension),
2098,100.0,yuma,https://phoenix.craigslist.org/evl/mpo/d/mesa-bridgestone-battlax-front-tire-for/7470528837.html,2022-04-17 20:02,Bridgestone Battlax S22 120/70 17 Front tire for most bikes,0,,,,,,,,,,,,,,,,,
2099,75.0,yuma,https://mohave.craigslist.org/bik/d/lake-havasu-city-road-bikes-27-inch/7472572334.html,2022-04-17 18:42,2 Road bikes 27 inch tires,0,2 Adult bikes. Only $75 for both., other/unknown, road,,, Adult size,, Centurian & Shogun, 27 in,,,,,,,,
2100,25.0,yuma,https://prescott.craigslist.org/bik/d/chino-valley-bikes-bike-bicycle/7462329270.html,2022-04-17 14:17,"Bikes, Bike, Bicycle, Bicycles. trade for silver eagle.",0,,,,,,,,,,,,,,,,,
2101,599.0,yuma,https://sandiego.craigslist.org/nsd/bik/d/laguna-niguel-nakto-electric-bikes/7472454366.html,2022-04-17 11:52,Nakto Electric Bikes,0,,,,,,,,,,,,,,,,,
2102,4600.0,yuma,https://phoenix.craigslist.org/nph/bik/d/scottsdale-2020-niner-rkt-rdo-star/7461162131.html,2022-04-17 11:09,2020 Niner RKT 9 RDO 3 Star Carbon Full Suspension Mountain Bike Mediu,0,,,,,,,,,,,,,,,,,
2103,60.0,yuma,https://phoenix.craigslist.org/evl/mpo/d/mesa-tire-pressure-monitoring-system/7472416987.html,2022-04-17 10:06,Tire Pressure Monitoring System for Motorcycles/bikes,3,"Like new condition, had it less than a month. Just purchased a new bike that has a TPMS from the factory, so I no longer need this one.   Just download the FOBO app, sync it up, and you're ready to ride!   FOBO Bike 2 Tire Pressure Monitoring Systems  FOBO Bike 2 is a SMART tire pressure monitoring system (TPMS) for every biker. FOBO Bike 2 uses the latest Bluetooth 5.0 technology that works directly with your smartphone that has Bluetooth smart Ready (Bluetooth 4.0 or above) capability in order to use FOBO Bike 2. Currently FOBO Bike 2 works best with iOS 9.3 and Android 5.0 or later.  FOBO Bike 2 is a SMART tire pressure monitoring system for every biker  * View on demand tire pressure & temperature  * Monitors tire pressure in real time while riding or when in Bluetooth range  * Detects slow or fast leak and alerts users to anomalies  * Sends instant audio, haptic and text alerts on a smartphone/smartwatch/Bluetooth headset  * Easy install on any motorcycle without running wires, drilling holes, and tedious programming   The main function of FOBO Bike 2 is to monitor tire pressure in real time while riding or when in Bluetooth range. It detects slow or fast leak and alerts users to anomalies. It then transmits the readings to a smart phone where the user can browse. The user can set upper and lower thresholds of the air pressure. FOBO Bike 2 can send instant audio, haptic and text alerts on a smartphone/ smartwatch/ Bluetooth headset. It will monitor the pressure based on the thresholds with its smart algorithm and will provide three levels of alerts when the thresholds are breached",,,,,,, FOBO,,,,,,,,,
2104,8.0,yuma,https://phoenix.craigslist.org/evl/bop/d/gilbert-co2-tire-pump-cartridge-compact/7460941941.html,2022-04-17 09:44,Co2 tire pump w cartridge - compact for bikes,4,"Ready to go, no issues. Comes with unused CO2 cartridge that stores inside. Hurricane Quick Shot. Fits in your jersey pocket or saddlebag.   Don't get caught with no air on the road!  See this ad? Its available. Please leave a phone number for a return call. Thanks!",,,,,,,,,,,,,,,,
2105,795.0,yuma,https://phoenix.craigslist.org/evl/bik/d/chandler-specialized-source-eleven-road/7465611521.html,2022-04-17 08:52,Specialized Source Eleven road bikes,0,,,,,,,,,,,,,,,,,
2106,100.0,yuma,https://phoenix.craigslist.org/wvl/wan/d/phoenix-looking-to-buy-bikes-like-this/7465091831.html,2022-04-17 08:39,looking to buy bikes like this (BMX),8,"Looking for old bmx bikes or parts or mid school early 90s and 2000 era, even some new ones, one gear only, to buy, willing to pay up to $100 or more depending on the condition of the bike, helps out a lot when you send pictures,Able to pick up anywhere,call or /textSixo2foursixfiveseven sixthreenine)send pictures of your stuff if possible  Akisu, Haro ,GT Dyno ,redline, schwinn,elf,falcon,inversion,jag,kuhwahara,Laguna,national pro,quicksilver,Robinson,supercross,thruster,ultranza,vector,west,Yamaha,zona,diamondback, powerlite Hutch, Champion, mongoose,etc",,,,,,,,,,,,,,,,
2107,140.0,yuma,https://sandiego.craigslist.org/csd/tag/d/16-inch-huffy-kids-childrens-bikes-bike/7469464715.html,2022-04-17 08:04,16 inch Huffy kids childrens bikes bike Star Wars Spiderman New in Box,5,"Spiderman $140, Darth Vader $200.  These are out of production Huffy bikes.  16 inch wheels.  With training wheels if desired.  I would assemble for an additional $50.    Please call or text  show contact info",,,, new,,,,,,,,,,,,
