,Price,Location,URL,Date,Title,num image,text,bicycle frame material,bicycle type,frame size,make / manufacturer,wheel size,brake type,condition,electric assist,model name / number,suspension,handlebar type,size / dimensions,length overall (LOA),propulsion type,year manufactured,part type,serial number,engine hours (total),paint color
1363,3299.0,mohave,https://mohave.craigslist.org/trb/d/santa-fe-springs-utv-truck-racks-utv/7463042805.html,2022-03-25 19:53,UTV TRUCK RACKS - UTV DECKS NEW FOR SALE,21,"Tow Smart Trailers UTV Truck Rack W/ Free Wide Loading Ramps / FREE WINCH MOUNT.  / * --    ☎ Call: (562) 788-0416  📱 Text  (562) 788-0416     For more details, pictures and information on this UTV Truck Rack W/ Free Wide Loading Ramps * , Paste the link below into your browser:   https://towsmarttrailers.com/products/utv-sxs-truck-rack    CHECK OUT YOUTUBE VIDEO.  Copy and Paste this link          https://www.youtube.com/watch?v=c7KFihnJz_4 We provided the following UTV Truck Decks   Short Bed Two Seater -$2999.00    Short Bed Two/Four Seater $3299.00  Long Bed Two Seater - $3099.00   Long Bed Two/Four Seater $3499.00    FLAT RATE SHIPPING IS $700.00 OR FREE LOCAL PICK UP IN LOS ANGELES CA 90670    ***SHORT BED 2 SEATER TRUCK RACKS MESUREMENTS *** UTV RACK BASE IS 72""X48"" | TOP OR RACK CAN ACCOMIDATE A 124L""X78W"" MACHINE COMES WITH WINCH MOUNT  . *** SHORT BED FOUR SEATER TRUCK RACKS MESUREMENTS *** UTV RACK BASE IS 72""X48"" | TOP OR RACK CAN ACCOMIDATE A 154L""X78W"" MACHINE COMES WITH WINCH MOUNT *** LONG BED TWO SEATER TRUCK RACKS MESUREMENTS *** UTV RACK BASE IS 90""X48"" | TOP OR RACK CAN ACCOMIDATE A 134L""X78W"" MACHINE - COMES WITH WINCH MOUNT *** LONG BED FOUR SEATER TRUCK RACKS MESUREMENTS *** UTV RACK BASE IS 90""X48"" | TOP OR RACK CAN ACCOMIDATE A 164L""X78W"" MACHINE - COMES WITH WINCH MOUNT  SE ABLA ESPANOL   Warehouse address is 10725 Forest st. Santa Fe Springs CA 90670. CALL German 562-788-0416 https://towsmarttrailers.com/products/utv-sxs-truck-rack side by side razor talon car rzr 4 door can am can am x3 max x3 wide ramptek deck towing system for sxs utility trailer cargo trailer toy hauler toy carrier Toy Up , Razor UTV Rack UTV POLARIS, SLINGSHOT, NISSAN, HONDA, TOYOTA, FORD, CHEVY, GMC, RAM, DODGE, F150,F250,F350 CHEVROLET LIFT ROAD AMP STEPS KIT KITS PROGRAMMER TIRE WHEELS RIMS CHROME BLACK TREAD CONTROL ARM SHOCKS STRUTS SPRINGS OFF-ROAD OFF EXHAUST MECHANIC SERVICE offroad, offroad fabrication, Off road fab, Fabrication, off road bumper, off road bumpers, off road rear bumper, off road bolt on bumper, Road armor bumper, Dimple dies, Ford, Dodge, Jeep, Toyota, Nissan, Chevy, Hummer, GMC, prerunner, prerunner trucks, roll cages, articulation, rock crawler, long travel, long travel kits, chase truck, chase truck racks, shocks, welding, auto lift kits, D.O.M, 4130, mild steel, aluminum skid plate, skid plate, fabrication off road shop, off road shop, fabrication shop, welding shop, tube bending, tube notching, notching, plasma, plasma cutting, dimple die, dimple die holes, cutting, tube cutting, metal cutting, roll cage, bed cage, engine cage, shock towers, dirt tech, rock crawler, rock sliders, tire gate, tiregate, d-rings, clevis, gas can rack, receiver, hi-lift, high lift, license plate mount, shovel mount, dimple die plate work, dimple die plate, dimple die metal, fuel cell, fuel safe, 4 link, 3 link, long travel suspension, long travel kit, lift spindles, uniball, uni ball, heims, bungs, dirt bikes, utv, jet ski, atv, 4 wheel drive, 4x4, 4x4 trucks, four wheel drive, dual sport, dirt, subaru, wrxrally cars, drift cars, light tabs, light bars, light racks, bump stops, spindles, a-arm, a arm, i-beam i beam, center mount, steering, steering ram, howe, howe pumps, frame, laminate plates, frame plates, fuel cell mounts, 5 point, 4 point, 6 point, 8 point, 10 point, 12 point, race cage, race truck, class 1, class 3, class 5, class 7, class 7s, score, mdr, lucas oil, trophy truck, trophy cart, side by side, side x side, buggy, sand car, 4 seater, 2 seater, two seater, four seater, metal fabrication, bed cage, tubing, CNC, tube notcher, rollback, TJ, razor, fabricator, xj, cherokee, rubicon, wrangler, king of the hammers, king of the desert, tig, mig, metal work, custom fab, welder, boat, trade, barter, rockcrawler, rock-crawler, toyota land cruiser, land cruiser, fj40, fj 40, beadlock, beadlocks, bead lock, bead locks, beadlock wheels, tubebuggy, tube buggy, suburban, small block, big block, small block, swap, horsepower, truck, car, tbi, 1500, 3500, 2500 , silverado, blazer, k5, k5 blazer, c20, 700r4, th350, 700, 4l60, 4l80, t5, t6, k10, k20, seat, valve covers, power steering, power steering pump, air intake, rear bench seat, 4 by 4, custom, carbon fiber, fiberglass, front clip, air scoop, scoop, fiberglass fenders, bedsides, fiberglass bedsides, bed sides, fiberglass 1piece, dash, custom dash, metal dash, flow masters, flowmaster, spin tech, magna flow, magnaflow, turbo, turbo mufflers, mufflers, exhaust, transmission, monster truck, crop truck, airbags, custom work, bench, tilt steering wheel, wood grain, disc brake, drum brake, willwood, original parts, american built, domestic, garage, garage sale, yard sale, hard to find, unique, inner fenders, solid axle, independent suspension, rotor, 3rd member, unlocking hubs, hubs, disc brakes swap, swap to a straight axle, suzuki, tacoma, 4Runners, 4runner, four runner, 22re, 22, engine, motor, tires, rims, wheels, burfield, chrome moly, solid axle, pumpkin, winch, winch mount, winch bumper, hubs, unlocking, locking, drive flange, dana 44, 44, dana 30, 30, dana 60, 60, dana 70, 70, corp 14, 14 bolt, spacers, 6 lug, 5 lug, 8 lug, 6 lug wheels, 5 lug wheels, 8 lug wheels, duel case, duel transfer case, duel transfercase, transfer case, transfercase, 466, 410, 529, 307, 588, gears, trail, trail, trail gear, axles seats, interior, Toyota solid axle, rotor, locking hubs, motor mounts, custom intakes, custom exhaust, bucket seat, bucket seat mounts, fiberglass dash, one piece clip, one piece fibergass, sales, Fabricate, build trailers, custom trailers, repair trailers, frame reinforce, crawler buggy, sliders, roll bar harness, bar stock, mild, .120, .090, .095, die bender, tube bender, fabrication tabs, step notch, shackle, drill tab, light tab, seat tab, light bar, roof rack, modification, weld bead, structural welding, Tire carrier, off road trailer, toy hauler, box trailer, flatbed, car hauler, race trailer, oxy acetylene, plate fenders, rock fenders, armor plate, stinger, cage hoop, shock hoop, tow bar, hitch, stubby, restoration, sheet metal, Custom built, MOTO, motorcycle, Baja, racing, rock crawl, weld, trailers, Built, 2wd spindles, Suspensions, Suspension Components, Lifted Spindles, Spindle Lift, kits, bolt on kits, available, rims and tires, Installation, 2WD. 4"" lift spindle, 4""lift, 6""lift, 8""lift, 10"" lift, custom tube, works, custom tube works, Nerf, light rack, off-road fabrication, Custom Fabricated Bumpers, cheap, project, automotive, free, fox, fox shock, coil over, smoothie bodies, two way bypass, three way bypass, 2way bypass, 3way bypass, off road shocks, off road cars, race truck, Lb, Sb, bed, long bed, short bed, utility, utility bed, 1/2 ton, 3/4 ton, 1 ton, short bed, long bed, swb, lwb, shortbox, box, box truck, fleetside, fleet, pick up, pickup, UTV DECK UTV HAULER OVER DECK HTTPS://TOWSMARTTRAILERS.COM/PRODUCTS/UTV-SXS-TRUCK-RACK SXSS HAULER UTV TRAILER HAULER TRAILER FOR UTV     .    -- German Valdes   Towsmarttrailers.com  Tow Smart Trailers LLC 562-788-0416",,,, TOW SMART TRAILERS,,, new,,,,,,,, 2022,,,, black
1364,9500.0,mohave,https://mohave.craigslist.org/mcy/d/kingman-road-king-custom/7471906784.html,2022-04-15 21:13,Road king Custom,23,"2006 Harley-Davidson Road King Custom flhrs  28,000 Very nice low miles bike. $9,500 obo. Always garaged new battery 3-1-22 senior owned and ridden .",,,,,,,,,,,,,,,,,,,
1365,65.0,mohave,https://mohave.craigslist.org/mpo/d/kingman-rsi-handlebar-pad-phone-mount/7468689068.html,2022-04-15 20:42,RSI HANDLEBAR PAD PHONE MOUNT,2,RSI handlebar pad phone mount. Best way to keep the phone safe. Works well will digital speedometer app. Never used on the bike. Mounted once then sold the bike. Fits motorcycle triple clamps. Perfect for enduros. 65$ call or text 928-6O5-0I64,,,, Rsi,,,,,,,,,,,,,,,
1366,100.0,mohave,https://mohave.craigslist.org/mpo/d/hackberry-street-bike-leathers/7463667198.html,2022-04-15 17:32,"Street bike leathers,  Alpinestars",19,"Used riding gear ,leathers, sportbike clothes, alpinestars jacket and pants, 100.00 bucks cash ,firm ,in good condition  Text is better jacket is 44,pants are 34  . Will remove ad when sold  Thanks  Also have some used boots  The red ones need a little work,  The black ones are good but the soles are a little worn,black boots size 44, If u buy suit I'll sell you boots cheap ,thxs",,,, Alpinestars,,,,,,,,,,,,,,,
1367,25.0,mohave,https://mohave.craigslist.org/bop/d/bullhead-city-lazer-tardiz-team-cycling/7471692939.html,2022-04-15 11:09,LAZER TARDIZ TEAM CYCLING BIKE HEAD HELMET SIZE L-XL RED WHITE AND BLU,6,LAZER TARDIZ TEAM CYCLING BIKE HEAD HELMET SIZE L-XL RED WHITE AND BLUE   PREOWNED LOOKS GOOD WITH SOME NORMAL SCUFFS,,,,,,, good,,,,,,,,,,,,
1368,125.0,mohave,https://mohave.craigslist.org/bik/d/lake-havasu-city-26-specialized-mens/7466191174.html,2022-04-15 09:34,"26"" Specialized Men's Bike",0,"24 speed, extended handlebars, smart phone holder, front and back light, utility bag. Also special seat. Expedition model.", alloy, cruiser, 26 inch, Specialized, 26 in, cantilever, like new, none, Expedition, suspension fork (hardtail), cruiser,,,,,,,,
1369,100.0,mohave,https://mohave.craigslist.org/for/d/lake-havasu-city-motorcycle-luggage/7463044743.html,2022-04-14 23:05,MOTORCYCLE  LUGGAGE,0,,,,,,,,,,,,,,,,,,,,
1370,1100.0,mohave,https://mohave.craigslist.org/snw/d/mohave-valley-pit-bike/7471490264.html,2022-04-14 22:24,pit bike,2,Honda xr 70cc 3 speed clean title in hand first kick start right up 1100 obo first come first serve price is negotiable,,,,,,,,,,,,,,,,,,,
1371,99500.0,mohave,https://mohave.craigslist.org/bod/d/lake-havasu-city-2021-avalon-catalina/7471356089.html,2022-04-14 14:03,2021 Avalon Catalina 2385 Quad Lounge with Mercury Verado 250hp,15,"Used 2021 Avalon Catalina 2385 Quad Lounge with Mercury Verado 250hp Fusion White (Only 35 Hours!) Germaine Marine Sale Price Only $99,500.00 with Transferable Factory Warranty!! STK# 14980  ** Avalon Catalina Quad Lounger  ** Quad Lounger floor plans contain port & starboard benches in both the bow and aft portions of the boat. In addition to the captain’s chair there is also a port side chair.  ** Used 2021 Avalon Catalina QL = Only $99,500.00 ** Price Includes: Charcoal Metallic and White Flake Exterior Silver and Carina Charcoal Interior Slate Teakwood Flooring Charcoal Canvas Mercury Verado Rigging (Digital Controls)  Mercury Verado 250hp Cold Fusion White Motor Mercury Electric Power Steering Assist. High Performance Stereo Upgrade RGB Lighting Package Garmin 5CV Center Tube Storage Locker Fold Out Privacy Curtain Front and Rear Bimini Tops Ski Tow Package Waveglider 25"" Performance Tube Package! 58 gallon Fuel Cell VM Custom Tandem Axle Trailer Remaining Factory Warranty on Boat and Motor is Transferable!  Sale Price Only $99,500.00 as Equipped! Plus Dealer, Local State and Government Fees!    Germaine Marine is located at 1590 Industrial Blvd in Lake Havasu City Arizona 86403…   For more information on this Boat and many others Please Call or Text 928-855-8588  We offer Nationwide Delivery, Winter Boat Storage, Winterization and Service, Shrink Wrapping, Fiberglass Repair, Upholstery Repair, Full Boat Detailing and Restoration Services…. We service and accept on trade all Major Brands of Inboard Boats: Tige, Supra, Moomba, Nautique, Mastercraft, Malibu, AXIS, MB Sports, Centurion, Supreme and more… We service and accept on trade all Major Brands of Stern Drives or I/O Boats: Sea Ray, Crownline, Cobalt, Monterey, Chaparral, Regal, Bayliner, Stingray and more.. We service and accept on trade all Major Brands of Pontoon Boats: Apex Marine, Qwest, Angler Qwest, Bennington, South Bay, Bentley, Avalon, Manitou, Sun Tracker, Godfrey, Crestliner and more..  We service and accept on trade all Major Brands of Aluminum Fishing Boats: Alumacraft, Lund, Tracker, Crestliner, StarCraft, Lowe and more.... We also consider on trade most major brands of RV, Motorhome, Travel Trailer, Toy-hauler, UTV, Side by Side, ATV, Dirt Bike, Motorcycle and more….  Let me know what you have?",,,, Avalon,,, like new,, Catalina 2385 Quad Lounge,,,, 23, power, 2021,,, 35,
1372,139572.0,mohave,https://mohave.craigslist.org/bod/d/lake-havasu-city-2022-avalon-catalina/7471354111.html,2022-04-14 13:59,2022 Avalon Catalina Platinum Cruise Funship,24,"2022 Avalon Catalina Platinum Cruise Funship (Double Decker) with Digital Honda 250hp.... Order # 733471  This Funship Has All the Goodies and is Ready to Play! This is a 29'ft Party Boat with an Upper Deck and a Slide and all the right options for a Great Time on the Water! Order # 733471  MSRP $156,880.00 as equipped... Germaine Marine Sale Price Only $139,572.00...  CATALINA PLATINUM FUNSHIP The double decker Catalina Platinum Funship is built for having fun with friends and family on the water. This pontoon has everything you need for a memorable boating day: a slide with a water pump, a second-level sundeck, ski tow bar for water skis, stereo system, and more! The Funship also features our Waveglider triple 27″ diameter performance pontoons. Available in 25’, 27 or 29’, the Catalina Platinum Funship is expertly crafted and built to last.  Catalina Platinum Funship Order # 733471 Options Include:: * Honda 250hp Digital Motor and Rigging * Electric Power Steering Assist * Blue Walls with Silver Metallic Accents * Silver Interior Package * High Performance Sound System Upgrade * Medallion Smart 80 Dash Upgrade * Luna Pearl Flooring Upgrade * RGB Lighting Package * 2' Bow Extension (29'ft Tubes) * High Pressure Wash Down System * Greywood Rectangle Table * Solid Bottom Keels * Nose Cone Bottom Keels * Front Bimini Extension * Center Tube Ski Locker * Silver Metallic Deco Uprights * Garmin 73CV * Blue Canvas * Custom Triple Axle Aluminum Trailer * Sale Price Only $139,572.00 as equipped...Plus Dealer, Local State and Government Fees...   Germaine Marine is located at 1590 Industrial Blvd in Lake Havasu City Arizona 86403…   For more information on this Boat and many others Please Call or Text 928-855-8588  We offer Nationwide Delivery, Winter Boat Storage, Winterization and Service, Shrink Wrapping, Fiberglass Repair, Upholstery Repair, Full Boat Detailing and Restoration Services…. We service and accept on trade all Major Brands of Inboard Boats: Tige, Supra, Moomba, Nautique, Mastercraft, Malibu, AXIS, MB Sports, Centurion, Supreme and more… We service and accept on trade all Major Brands of Stern Drives or I/O Boats: Sea Ray, Crownline, Cobalt, Monterey, Chaparral, Regal, Bayliner, Stingray and more.. We service and accept on trade all Major Brands of Pontoon Boats: Apex Marine, Qwest, Angler Qwest, Bennington, South Bay, Bentley, Avalon, Manitou, Sun Tracker, Godfrey, Crestliner and more..  We service and accept on trade all Major Brands of Aluminum Fishing Boats: Alumacraft, Lund, Tracker, Crestliner, StarCraft, Lowe and more.... We also consider on trade most major brands of RV, Motorhome, Travel Trailer, Toy-hauler, UTV, Side by Side, ATV, Dirt Bike, Motorcycle and more….  Let me know what you have?",,,, Avalon,,, new,, Catalina Platinum Funship,,,, 29, power, 2022,,,,
1373,127402.0,mohave,https://mohave.craigslist.org/bod/d/lake-havasu-city-2022-avalon-catalina/7471353200.html,2022-04-14 13:57,2022 Avalon Catalina 2385 Cruise Triple Tube with Mercury 300 Verado,23,"Just Arrived! 2022 Avalon Catalina 2385 Cruise triple tube with Mercury Verado 300hp Cold Fusion Motor and Kokopelli Aluminum Tandem Axle Trailer .......   Call 928-855-8588 for more details!!  Factory MSRP as Equipped with Trailer = $143,967.00...    Germaine Marine Sale Price on this Avalon = $127,402.00  STK# LHC33469  2022 Avalon Catalina 2385 Cruise STK # LHC33469 * Catalina Cruise Model * White Walls * Black-Out Package * Black Canvas Bimini Top and Storage Cover * Ultrafine Vinyl Upgrade * White Vinyl with Cognac and Black Accents * Cognac with Wood grain Seat Cladding * Driftwood Custom Vinyl Flooring  * Admiral High-back Captains Chair * Garmin 73CV Upgrade * Fusion Premium Sound Package Upgrade * Fusion Tower Speaker Upgrade * Deco Docking Light Upgrade * 4 Pull Up Cleats * Blue Ice Lighting Package * Rub rail Lighting * Waveglider 27"" Tube Package Upgrade * Solid Bottom Keels * Side Keels * Deco Sport Tower with Bimini Top * Forward Bimini Top Extension * Center Tube Ski Locker * Mercury Verado Rigging * Mercury Verado 300hp Motor Cold Fusion * Kokopelli Aluminum  Tandem Axle Trailer     *** CATALINA CRUISE  ** The Catalina Cruise, a luxury mid-range pontoon, is frequently mistaken for a very expensive model. This full-size option features our exclusive Deco-style walls and large 25″ pontoons. Catalina CR has great interior features, including a fiberglass driver’s helm with woodgrain dash, a Bluetooth sound system, plush seating, and the high-end construction you can always expect from Avalon.   **Cruise ** The Cruise floor plans feature both a port and starboard bow bench in addition to the aft corner seating area. The aft portion of the pontoon has two sundecks with storage compartments that are used to house the privacy station.  Avalon is a vertically integrated builder, meaning we make everything—pontoons, framing, furniture, and more—here in our own facility. As a result, we have a much higher degree of control over the production and quality of our products than our competitors, who outsource most of the components.  We work every day with our highly qualified team of experienced welders, furniture makers, assemblers and quality assurance engineers to constantly improve our boats and sustain the incredible level of quality that the Avalon brand is known for. Our expert team is our biggest asset. Everyone here is committed to making sure every piece of every boat down to the smallest detail is perfect.  With that comes the continual integration of new technology. Among some of our newest pieces of cutting-edge technology are: our water jet cutter, which provides a smoother finish and more accurate dimensions; our computer-driven Gerber fabric cutters, which allow for more precise furniture patterns; and electronic saws, which do a better job than ever of cutting aluminum to exact dimensions. When there is new technology on the market, our team is using it.  Our customer service team is exceptional as well. They always work efficiently and politely to ensure every interaction with our company is a good one. In fact, Avalon has won the NMMA CSI Award 10 consecutive years from 2008-2019 for outstanding customer service and has one of the lowest incidences of warranty claim in the industry.  Besides being luxurious and strong, all Avalon Pontoons are certified by the National Marine Manufacturer Association. In order to receive that certification, every Avalon Pontoon boat has either met or exceeded the industry’s strictest quality and safety standards. Certified boats also must pass rigorous annual inspections to retain their status. According to U.S. Coast Guard statistics, NMMA Certified boats are much safer than uncertified boats.  At Avalon, we believe that our people are the best in the industry, and because of them, our record of high performance does not surprise us at all. Over 40 years ago, we were already producing the finest U.S.A. manufactured pontoon boats, and it’s only gotten better from there.    Germaine Marine is located at 1590 Industrial Blvd in Lake Havasu City Arizona 86403…   For more information on this Boat and many others Please Call or Text 928-855-8588  We offer Nationwide Delivery, Winter Boat Storage, Winterization and Service, Shrink Wrapping, Fiberglass Repair, Upholstery Repair, Full Boat Detailing and Restoration Services…. We service and accept on trade all Major Brands of Inboard Boats: Tige, Supra, Moomba, Nautique, Mastercraft, Malibu, AXIS, MB Sports, Centurion, Supreme and more… We service and accept on trade all Major Brands of Stern Drives or I/O Boats: Sea Ray, Crownline, Cobalt, Monterey, Chaparral, Regal, Bayliner, Stingray and more.. We service and accept on trade all Major Brands of Pontoon Boats: Apex Marine, Qwest, Angler Qwest, Bennington, South Bay, Bentley, Avalon, Manitou, Sun Tracker, Godfrey, Crestliner and more..  We service and accept on trade all Major Brands of Aluminum Fishing Boats: Alumacraft, Lund, Tracker, Crestliner, StarCraft, Lowe and more.... We also consider on trade most major brands of RV, Motorhome, Travel Trailer, Toy-hauler, UTV, Side by Side, ATV, Dirt Bike, Motorcycle and more….  Let me know what you have?",,,, Avalon,,, new,, Catalina Cruise,,,, 23, power, 2022,,,,
1374,7500.0,mohave,https://mohave.craigslist.org/mcy/d/lake-havasu-city-1992-harley-heritage/7471278518.html,2022-04-14 11:24,1992 Harley Heritage Classic,2,"GREAT DEAL! 1992 Heritage Classic Soft tail, original Just had it completely serviced New battery  13.7 miles Lots of bolt on extras Cover is included Original manual included Shop manual included  Leather dash pocket, windshield bag, grips & levers Throw back tool box Chrome passenger pegs Chrome Front and rear axle covers Bags are included but I took them off, there pretty weather worn but very usable for sure.  I am the original owner. This bike has always been garaged and covered.  Great motorcycle! Make me an offer😎",,,,,,,,,,,,,,,,,,,
1375,30.0,mohave,https://mohave.craigslist.org/bop/d/hualapai-bike-rack/7471035136.html,2022-04-13 19:14,BIKE RACK,3,Bike rack on receiver hitch. Holds 3bikes,,,,,,, good,,,,,,,,,,,,
1376,17500.0,mohave,https://mohave.craigslist.org/mcy/d/kingman-2013-honda-goldwing-audio/7470952899.html,2022-04-13 14:59,2013 Honda Goldwing audio comfort package,22,"One owner.. bought new in August of 2015… stored inside well taken care of and comes with many extras New tires with less than 500 miles on them Fairing wind deflectors (these are awesome) Side compartment and rear compartment organizers Heated grips Heated seats for both driver and passenger Foot warmers Tire pressure sensors Navigation system ABS braking system Cruise control Also comes with two brand new (size large) Nolan helmets and hardware to go with for intercom system (700.00 ea) New high-quality adjustable backrest (never installed) Extra bra (still in box)  Full size Honda motorcycle cover I have a full vehicle history report also available All decals are removable with no shadows left behind… The Honda Goldwing is the most comfortable touring bike on the road today And this one could be yours if you’re ready to start cruising… Looks and runs like a dream…showroom quality Asking 17,500 obo No low Ballers…no trades…cash and carry (clear title) Thanks for looking",,,,,,,,,,,,,,,,,,,
1377,100.0,mohave,https://mohave.craigslist.org/bik/d/hualapai-liv-mountain-bike/7470775260.html,2022-04-13 09:17,Liv Mountain Bike,5,26” tires Good condition, aluminum, mountain, 26”tires,, 26 in, disc (hydraulic),,,, suspension fork (hardtail),,,,,,,,,
1378,4900.0,mohave,https://mohave.craigslist.org/mcy/d/fort-mohave-2006-rm-450/7470726072.html,2022-04-13 07:40,2006 RM-Z 450,4,"I am selling my 2006 RM-Z 450 the bike is basically new less than 20 hr, one owner never raced, always garage, original tires all stock except plastics changes when I bought the bike, I always wanted a black bike, I have the original plastics (seen in Pic) and another set of black plastics and matching graphics which will go with the bike. I am selling it because I am getting older and need to find a bike more suitable for my age and height, I am willing to trade for a KX 100/112 CRF 150R. $4900 OBO  Todd 775-72one-097five",,,,,,,,,,,,,,,,,,,
1379,195.0,mohave,https://mohave.craigslist.org/mpo/d/lake-havasu-city-harley-milwaukee/7470488064.html,2022-04-12 14:00,"HARLEY MILWAUKEE ""8"" CYLINDER JUGS",0,Low mileage new bike take offs. Cylinders are FT102 & RR102. The bore is approximately 4.016. Comes with pistons. E-mail for more info.,,,,,,,,,,,,,,,,,,,
1380,1800.0,mohave,https://mohave.craigslist.org/tro/d/lake-havasu-city-2013-rice-5x8-utility/7470463038.html,2022-04-12 13:08,2013 rice 5x8 utility trailer,4,2013 rice 5x8 utility trailer quality built   heavy duty  built  tires like new with new attached spare  front mounted locking tool  box  trailer jack with quick release built in for raising the foot  rear ramp gate  not a cheap trailer perfect for bike quad or work needs also heavy wood deck planking  $2000  or best offer thx  everything in perfect working order per factory specs or better If in Havasu trailer can be seen across bridge on island right side just before crazy horse campgrounds apologize for pics does need good bath can include it in purchase no additional cost to buyer call for more info or additional photos,,,, Rice,,, excellent,, Steath 5x8 utility,,,,,, 2013,,,, black
1381,125.0,mohave,https://mohave.craigslist.org/mpo/d/hackberry-mini-bike-frame/7457956164.html,2022-04-12 12:37,Mini bike frame,10,Old mini bike frame with transmission. Has a swig arm but set up as rigid frame. No rear wheel,,,,,,,,,,,,,,,,,,,
1382,550.0,mohave,https://mohave.craigslist.org/mcy/d/hackberry-1997-kawasaki-vulcan-750/7470267742.html,2022-04-12 07:08,1997 Kawasaki Vulcan 750,0,,,,,,,,,,,,,,,,,,,,
