,Price,Location,URL,Date,Title,num image,bicycle frame material,bicycle type,frame size,make / manufacturer,model name / number,wheel size,text,brake type,condition,handlebar type,suspension,electric assist,serial number,size / dimensions,part type,year manufactured,paint color
4542,2375.0,slo,https://slo.craigslist.org/trb/d/santa-fe-springs-single-rail-motercycle/7465235131.html,2022-03-31 09:14,Single Rail Motercycle Trailer,16,,,, TOWSMART TRAILERS,,,"Tow Smart Trailers / SINGLE RAIL MOTORCYCLE TRAILER* -- !   ☎ Call: (562) 788-0416  📱 Text  (562) 788-0416     For more details, pictures and information on this Tow Smart Trailers* SINGLE RAIL MOTORCYCLE TRAILER* , Paste the link below into your browser:   https://towsmarttrailers.com/products/foldable-motorcycletrailer    Total Prices? Price of Trailer with Silver Mag wheels starts at $2375.00 + Tax Shipping cost Starts at $499      https://towsmarttrailers.com/products/foldable-motorcycletrailer     Trailer Information:   Bikers love their bikes. Sounds pretty obvious doesn't it? But by the looks of some of the trailers we've seen hauling these prized motorcycles around, you might not be so sure. That's where we come in.Your bikes deserve a trailer that's worthy to haul it. A trailer that's built right, with quality parts and killer looks too.    Our SINGLE rail motorcycle trailer Independent torsion-axel design makes it easy to maneuver and even simpler to store. Mag wheels, chocks, a ramp and radial tires are standard. The finish is powder coated for maximum durability!    But the best part is, it's fully adjustable to carry up to 1 sport bikes or 1 baggers or 1 bike OR 1,000LB!    We look forward to providing you with a motorcycle trailer you'd be proud to haul your bike on! FEATURES:   Folds for easy storage - reduces in size from 105’’ to 83’’ Wide channel rail accommodates vast range of tire sizes Transports Goldwing motorcycles, Harley-Davidson, cruisers, sport bikes, and more* 13″ Aluminum wheels - STANDARD Radial tires - STANDARD Diamond tread plate floor Lightweight tubular frame (325 lbs. empty weight)  3-piece ride-up loading ramp  integrated wheel chocks Folds for easy storage  Wide channel rail accommodates vast range of tire sizes Transports Goldwing motorcycles, Harley-Davidson, cruisers, sport bikes, and more*   SPECIFICATIONS  Trailer Deck Dimensions: 35’’ W x 84’’ L - Diamond Shape - Rounded Square Rear Clearance to the Top of the Deck: 13’’ H Tailgate Length: 32’’ L Folded Length: 85’’ L (from tip of coupler to end of folded bed) Overall Extended Length: 117’’ L (from front of coupler to end of open trailer bed) Overall Width: 72’’ W (outside fender to fender) Overall Width: 54’’ W (inside fender to fender) Height: 27’’ Maximum Motorcycle Length: 98’’ L (from motorcycle’s front tire to its rear axle) Trailer Deck Type: Aluminum Diamond Tread Plate 3-Piece Loading Ramp Overall dimensions: 33’’ W x 42.5’’ L Outside ramps (2): 11’’ W x 42.5’’ L Center ramp (1): 11’’ W x 42.5’’ L Hitch: Class 2 or Higher Hitch Height: 21’’-22’’ Ball Size: 2’’ Tire Size: ST175/80R13 Radial Tire Wheel: 13” Aluminum Split Spoke Air Pressure: 50 cold psi Suspension Independent Torsion Axle Suspension Mounts Double Mounting Brackets Empty Weight: 300lb Maximum Load Capacity: 1000lb Frame Material: Steel Tubing Finish: Powder Coated  Contact German: 562-788-0416  https://towsmarttrailers.com/products/foldable-motorcycletrailer     *Conveniently located and at affordable rates. *            2022 Tow Smart Trailers / Single Rail bike  trailer☎ Phone Number: (562) 788-0416              📱 Text Number: (562) 788-0416    Disclaimer: Prices may vary from region to region, as will incentives, and are subject to change without notice. The publisher assumes no responsibility for errors and/or omissions contained within and makes no representations, expressed or implied, to any actual or prospective purchaser of this trailer or truck body, its specifications, or price. Inventory information is compiled from publicly available sources and may vary. All inventory item prices exclude tax, title, and registration fees; and may exclude dealership service fees and finance charges. Please contact the store for more information.                Moto trailer motorcycle baja dirt bike quad toy hauler towing trailer  Bike hauler camping trailer enduro Ducati harley trailer Zieman droptail this is not a kendon motorcycle stand up trailer carson trailer toy hauler towing. off road monster ninja cb honda cbr r1 r6 r1000 thisn is not a kendon stand up trailer quad trailer toy hauler towing trailer quad atv utility trailer camping hauler carrier trailer camping trailers motorcycle trailers atv trailers car dolly small camping trailers motorcycle trailers for sale camping trailers for sale car dolly for sale atv trailers for sale motorcycle pull behind trailers off road camping trailers used camping trailers used motorcycle trailers used motorcycle trailers for sale atv pull behind trailers enclosed motorcycle trailers small camping trailers for sale car wheel dolly lightweight camping trailers pull behind motorcycle trailers car tow dolly for sale motorcycle camping trailers enclosed motorcycle trailers for sale motorcycle camper trailers motorcycle cargo trailers pop up camping trailers atv utility trailers used car dolly for sale car dolly straps used camping trailers for sale teardrop camping trailers compact camping trailers car towing dolly motorcycle trailers enclosed vintage camping trailers for sale tiny camping trailers vintage camping trailers small trailers for camping car seat dolly pull behind motorcycle trailers for sale aluminum motorcycle trailers aluminum atv trailers motorcycle tent trailers atv hauler trailers used car tow dolly for sale car dolly rentals car dolly trailer used motorcycle pull behind trailers for sale custom motorcycle trailers coleman camping trailers jayco camping trailers 4x4 camping trailers aluminum cargo trailer used atv trailers used enclosed motorcycle trailers for sale tow car dolly best camping trailers used car dolly master tow car dolly dolly car used pull behind motorcycle trailers for sale retro camping trailers open motorcycle trailers motorcycle hauling trailers enclosed atv trailers used atv trailers for sale motorcycle chocks for trailers car dolly parts 2 wheel car dolly two wheel car dolly car body dolly best small camping trailers cheap camping trailers light camping trailers custom camping trailers used pull behind motorcycle trailers haulmark motorcycle trailers aluminum atv trailers for sale atv dump trailers garage car dolly hydraulic car dolly folding camping trailers camping trailers small hybrid camping trailers trailers camping ultralight camping trailers trailers for camping aluma motorcycle trailers cheap atv trailers car dolly for sale used demco car dolly rv car dolly luxury camping trailers small trailers camping motorcycle cargo trailers for sale folding motorcycle trailers featherlite trailers motorcycle trailers kendon motorcycle trailers trailers for atv motorcycle trailers used light weight camping trailers micro camping trailers tractor supply atv trailers car tire dolly heavy duty car dolly car towing dolly for sale off road camping trailers for sale extreme camping trailers car dolly fenders acme car dolly camping tent trailers harley davidson motorcycle trailers camping travel trailers camping trailers used motorcycle camp trailers lite camping trailers aluminum camping trailers camping pop up trailers starcraft camping trailers used teardrop camping trailers offroad camping trailers used motorcycle cargo trailers for sale tow behind motorcycle trailers motorcycle pull behind trailers for sale fold up motorcycle trailers cheap motorcycle trailers aluminum motorcycle trailers for sale motorcycle enclosed trailers featherlite motorcycle trailers single motorcycle trailers small motorcycle trailers custom enclosed motorcycle trailers off road atv trailers atv enclosed trailers polar atv trailers used enclosed motorcycle trailers motorcycle camper trailers for sale used car tow dolly car dolly plans motorcycle travel trailers best motorcycle trailers used motorcycle camping trailers for sale all aluminum cargo trailer old camping trailers tiny trailers for camping atv camping trailers rv camping trailers popup camping trailers tent camping trailers camping trailers for motorcycles airstream camping trailers scamp camping trailers motorcycle camping trailers for sale featherlite camping trailers used motorcycle pull behind trailers motorcycle transport trailers motorcycle trailers with living quarters used motorcycle trailers enclosed motorcycle pull trailers lightweight motorcycle trailers motorcycle tow behind trailers custom atv trailers enclosed fiberglass motorcycle trailers bushtec motorcycle trailers small car camping trailers cheap car dolly stehl car dolly new camping trailers enclosed atv trailers for sale atv utility trailers for sale used enclosed atv trailers cheap motorcycle trailers for sale used motorcycle camper trailers used folding motorcycle trailers used motorcycle tent trailers for sale camping cargo trailers atv utv trailers stehl tow car dolly zieman atv trailers best atv trailers vintage camping trailers sale car caddy dolly car frame dolly car dolly prices small lightweight camping trailers camping trailers for sale used fiberglass camping trailers single wheel motorcycle trailers motorcycle trailers pull behind motorcycle trailers houston fiberglass motorcycle trailers motorcycle tag along trailers motorcycle towable trailers trailers motorcycle covered motorcycle trailers trailers for motorcycle trailers atv atv hauling trailers side load atv trailers motorcycle trailers for sale used car dolly towing car caddy tow dolly motorcycle trailers rentals chariot motorcycle trailers motorcycle trike trailers motorcycle teardrop trailers kendon motorcycle trailers for sale motorcycle enclosed trailers for sale apache camping trailers car dolly wheels car dolly tie down straps haulmark motorcycle trailers for sale camping utility trailers used small camping trailers for sale used scamp camping trailers folding motorcycle trailers sale utility trailers for atv car trailer dolly echo atv trailers pop up camping trailers for sale trailers to pull behind atv pull behind atv trailers shasta camping trailers very small camping trailers old kendon stand up camping trailers for sale cheap atv trailers for sale small atv trailers keystone camping trailers roadmaster car dolly diy camping trailers iron horse motorcycle trailers aluminum car dolly towmaster car dolly motorcycle car dolly casita camping trailers lightweight camping trailers for sale car dolly tire straps 5th wheel camping trailers camping trailers manufacturers cargo camping trailers bunkhouse motorcycle camping trailers small camping trailers sale motorcycle utility trailers motorcycle pull behind cargo trailers single wheel motorcycle cargo trailers wells cargo motorcycle trailers motorcycle touring trailers motorcycle towing trailers atv aluminum trailers motorcycle tow trailers atv off road trailers atv tow behind trailers triton atv trailers motorcycle camping trailers used car tow dollys towing car dolly tow dolly car motorcycle rv trailers buy car dolly camping trailers parts car tow dolly rentals covered motorcycle trailers for sale motorcycle tent trailers for sale used motorcycle camper trailers for sale tow car dolly for sale car tow dolly kendon single rail stand up trailer motorcyclle trailer  straps car tow dolly for sale used rv car tow dolly motorcycle car tow dolly how to build a car tow dolly motorcycle trailers for dogs motorcycle rail for trailers used motorcycle camping trailers folding motorcycle trailers for sale car camping trailers cheap camping trailers for sale atv camp trailers aluminum enclosed motorcycle trailers harley davidson motorcycle trailers for sale renting camping trailers aluminum open motorcycle trailers motorcycle trailers san diego motorcycle luggage trailers motorcycle rails for trailers toy hauler camping trailers rv motorcycle trailers atv trailers houston aluma motorcycle trailers for sale atv camper trailers motorcycle dog trailers solar panels for camping trailers teardrop camping trailers for sale tear drop camping trailers atv hunting trailers not a kendon stand up trailer adventure camping trailers aluminum cargo trailer manufacturers phoenix motorcycle trailers used jayco camping trailers forest river camping trailers atv dump trailers for sale motorcycle pet trailers used motorcycle tent trailers used airstream camping trailers tandem car dolly roadmaster motorcycle trailers classic camping trailers towable motorcycle trailers atv wagon trailers atv log trailers a frame camping trailers car dolly trailer for sale dolly car trailer folding camping trailers for sale 4x4 camping trailers for sale tab camping trailers wilderness camping trailers expandable camping trailers car dolly casters motorcycle pop up trailers small camping trailers used utility atv trailers atv cargo trailers camping trailers brisbane camping trailers melbourne camping trailers prices car dolly used car tow dolly plans acme trailer eze-tow car dolly pull behind trailers for atv fema camping trailers atv trailers used atv transport trailers atv logging trailers",, new,,,,,,, 2022, black
4543,100.0,slo,https://slo.craigslist.org/bop/d/harmony-yakima-cartop-tandem-rack/7465195233.html,2022-03-31 08:01,Yakima Cartop Tandem Rack,4,,,, Yakima,,,Yakima cartop tandem rack - will work with single bikes too.  Used twice.,, like new,,,,,,,,
4544,800.0,slo,https://slo.craigslist.org/bik/d/atascadero-on-one-456-evo-ii/7464601934.html,2022-03-29 16:17,On-One 456 Evo II,16, steel, mountain, Large,,, 26 in,"An excellently maintained On-One 456 Evo II hardtail mountain bike.  This is a wonderful and slightly less well known hardtail mountain bike handmade in the UK.  I have made several changes that you can keep, if you like them, or easily changed.  My intent was to make this a bulletproof bikepacking ride.  Triple crankset up front, 9-speed in the back, Shimano rear hub, Hope front hub, SRAM trigger shifters and derailleurs, Ergon biokork grips, rear Topeak rack, front Portland Design Works rack, Lizard skins chain guard, Stans No Tubes Flow front rim, Shimano rear rim, RockShox front fork with lockout, as well as a riser stem and handlebar.  This bike can take you on anywhere your heart desires.  I am selling because a neck injury has necessitate a move into recumbent cycling.  Below is an article about the 456 Evo II: https://www.bikeradar.com/reviews/bikes/mountain-bikes/on-one-456-review/  No trades. OBO", disc (mechanical), excellent, flat, suspension fork (hardtail), none,,,,,
4545,1.0,slo,https://slo.craigslist.org/mcd/d/san-diego-r1-r6-cbr-600-gsxr-600-gsxr/7464520699.html,2022-03-29 13:02,R1 R6 CBR 600 GSXR 600 GSXR 1000 Hayabusa Vulcan S ZX6R SHADOW,5,,,,,,,"OUR WEBSITE IS AKMOTORCYCLES.COM TO SEE OUR ENTIRE USED INVENTORY GO TO OUR WEBSITE : )   ⭐⭐We have over 150 used motorcycles in stock⭐⭐ ⭐⭐NATIONWIDE DELIVERY AVAILABLE⭐⭐ ⭐⭐⭐⭐NO HIDDEN DEALER FEES⭐⭐⭐⭐ ⭐ALL CREDIT LEVELS FINANCING AVAILABLE⭐  Please go akmotorcycles.com to see our current inventory and apply for financing directly on our website.  All listed inventory is subject to prior sale, we recommend calling to confirm availability.  To visit our showroom, contact us today to see our premier selection of pre-owned motorcycles in person. AK Motors is located in El Cajon San Diego California, offering convenient access from the South Bay and beyond.  AK MOTORS Call or Text us today at: ☎ Call: (619) 550-4419 📱 Text: (619) 550-4419  ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐  We carry a wide array of used motorcycles for sale, including all of the Japanese brands: Honda, Kawasaki, Suzuki, and Yamaha along side others like BMW and KTM. With our comprehensive selection of motorcycles, we will find the right bike for any rider level and discipline from cruisers, standard and naked motorcycles, sport touring, adventure, dual sport to full blown super-sport bikes.  Whether it’s the famous Kawasaki Ninja 300, Ninja 400, Ninja 650, Z650, Honda CBR300R, CB300F, CBR500R,  Yamaha R3, FZ6R, the FZ07 or any of the top of the line super sport bikes such as the Honda CBR600RR, Kawasaki Ninja ZX6R, Suzuki GSXR 600, GSXR 750, or Yamaha R6. We also carry cruisers like the Kawasaki Vulcan S, Honda Rebel, Shadow Phantom, Honda Fury, and the Yamaha Bolt. If you’re into bigger bikes, we also carry the Yamaha R1, FZ09, FZ10, Suzuki GSXR 1000, Hayabusa GSX1300R, Kawasaki ZX10R, ZX14R, Ninja 1000, the Z1000, and the incredible BMW S1000RR. Lastly if you're looking for dual sport bikes, we carry the Honda Africa Twin DCT CRF1000L, CRF250L RALLY, Yamaha WR250R, XT250, and the KTM 690 ENDURO R.  You can buy with confidence knowing every motorcycle that we sell undergoes a full safety inspection to ensure it is in proper running order. We also purchase used motorcycles. Don’t want to deal with the hassle of selling a used motorcycle? Stop by our El Cajon San Diego showroom to get a free, on the spot purchase estimate. Come with the bike & title to leave with a check.  ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐",,,,,,,,,,
4546,125.0,slo,https://slo.craigslist.org/spo/d/san-luis-obispo-schwinnairdyne-exercise/7473001799.html,2022-04-18 18:13,SchwinnAirDyne Exercise bike,0,,,,,,,,,,,,,,,,,
4547,100.0,slo,https://slo.craigslist.org/bik/d/los-osos-schwinn-pathway-hybrid-comfort/7472975223.html,2022-04-18 16:52,Schwinn Pathway hybrid/comfort bike,0,,,,,,,,,,,,,,,,,
4548,300.0,slo,https://slo.craigslist.org/mpo/d/los-osos-modified-crf50/7472947502.html,2022-04-18 15:41,Modified crf50,3,,,,,,,No nothing about it    Great aftermarket parts  The BBR front End  Rear swing arm custom Wheels rims   Come grab this cool mini bike project   Sold as is  No papers  It rolls into your truck  200  First come   No holds  No scams   805  Two Three 4 Four three one 0,,,,,,,,,,
4549,120.0,slo,https://slo.craigslist.org/bik/d/templeton-raleigh-80-mtb-52-to-56/7472137740.html,2022-04-18 14:04,"Raleigh M-80 MTB, 5'2"" to 5'6""",0,,,,,,,,,,,,,,,,,
4550,27.0,slo,https://slo.craigslist.org/bik/d/grover-beach-toddlers-14-inch-girls-20/7469910476.html,2022-04-18 13:29,"toddlers 14 inch, girls 20 inch bike, good $ 27 each",7, alloy, kids,,,,,"1.     girls 20 inch pink bike,         runs good, with peddles,         good condition,          will sell for $ 27.00 .... !!!!!  2.     toddlers 14 inch ballance            bike, green made without           peddles, feet make it run,         runs in good condition,          will sell for $ 27.00 ..... !!!!  3.     yes I can deliver for a small fee ... !!!  4.     text or call Ian at : 80five-55six-212six",, good,,,,,,,,
4551,30.0,slo,https://slo.craigslist.org/bik/d/avila-beach-trail-bike/7472883873.html,2022-04-18 13:23,trail-a-bike,2, aluminum, other, 20 inch,,, 20 in,"trail-a-bike, has had a lot of use, works fine.",, fair,,,,,,,,
4552,499.0,slo,https://slo.craigslist.org/spo/d/san-luis-obispo-vision-fitness-e3700hrt/7472812495.html,2022-04-18 11:11,Vision Fitness E3700HRT Upright Bike,3,,,,,,,"*For sale by Fitness Edge, a local dealer in business on the Central Coast for over 27 years *Delivery and Set-Up Available  For sale is a used Vision Fitness E3700HRT Upright Bike. This is a light commercial bike that has been used in a home environment. Some cosmetic wear and tear for an older unit but nothing major. The Contact Heart Rate, resistance levels, and programs are fully functioning.   -Contact Heart Rate -Time, Speed, Distance, RPM, Watts, Calories, METS -Battery Powered -Cup holders -9 Preset Workouts Programs + Custom Workouts -20 Resistance Levels -Adjustable seat height -Wheels for ease of movement",,,,,,,,,,
