,Price,Location,URL,Date,Title,num image,bicycle frame material,bicycle type,frame size,make / manufacturer,model name / number,wheel size,text,brake type,condition,suspension,part type,electric assist,handlebar type,size / dimensions,serial number
2233,300.0,fayar,https://fayar.craigslist.org/bik/d/springdale-giant-momentum-need-street/7472303076.html,2022-04-17 00:17,"Giant Momentum ""I Need Street"" 7-speed Commuter Bike Bicycle",5, alloy, hybrid/comfort, Medium, Giant, Moment iNeed Street, 700C,"Like new. Price firm. Cash only. No trades.  Size Medium fits most riders.  Bought for my wife who rode twice.  Bike rack stored indoors.  Tuned by Lewis and Clark.  The fast-rolling 700c wheels and lightweight ALUXX aluminum frame gives this all-new bike confident, easy-to maneuver handling when you're zipping through crowded city streets. And the upright positioning offers heads-up visibility so you're always in control. The classic styling is combined with up to date functionality, including smart integrated features such as a built-in cupholder, a chain guard to protect your clothes from dirt and grime, and a rear rack to carry cargo.  SizesS, M, LColorsRed/Pearl White, Blue/WhiteFrameALUXX-grade aluminum, with integrated rear carrier and cup holderForkHigh Tensile Chromoly SteelShockN/AHandlebarAlloy, Mid riseStemAlloy quillSeatpostAlloy, 30.9mmSaddleRiveted Retro-Classic Comfort, coil springPedalsAlloy, Anti-slip platformShiftersShimano Revo, TwistFront DerailleurN/ARear DerailleurShimano TourneyBrakesAlloy, Linear pullBrake LeversAlloy comfortCassetteShimano TZ31 14x34, 7-speed freewheel  ChainKMC Z51CranksetAlloy, 42TBottom BracketThreaded cartridge, SealedRimsGiant Alloy, Double-wallHubsAlloy, 32hSpokesStainless Steel, 14gTiresKenda Kwick Roller, 700x32, Puncture protectionExtrasChainguard, Kickstand, Bell, Integrated Rack with Straps and removable Pannier Bars, Integrated Cup Holder, more", cantilever, new, other/unknown,, none, riser,,
2234,3000.0,fayar,https://fayar.craigslist.org/mcy/d/eureka-springs-2021-kawasaki-z125-pro/7463125820.html,2022-03-26 08:38,2021 Kawasaki Z125 Pro,0,,,,,,,"like new. not a scratch. first service done. no sales tax, freight or set up fees. these little bikes are lots of fun and it will do 60 mph and get 80 mpg. five months of factory warranty left. the picture is on the showroom floor the day i got it.",,,,,,,,
2235,3499.0,fayar,https://fayar.craigslist.org/mcd/d/rogers-2022-honda-grom-pearl-white/7472195290.html,2022-04-16 16:27,2022 Honda GROM Pearl White,0,,,,,,,"Sunrise Honda of RogersAsk for: SALES STAFF☎ (479) 903-73731050 WEST HUDSON RD. Rogers, AR 72756Enter this link to see more images plus all other inventory we have available: http://lyv.cc/76K6P2022 Honda® GROM Pearl WhitePrice: $3,499.00Basic Information:Year: 2022Make: Honda®Model: GROM Pearl WhiteStock Number: 6n5007337Condition: NewType: StandardTitle: CleanEngine:Engine Size (cc): 0Description:2022 Honda® GROM Pearl WhiteTHE NEW GROM: EVEN MORE GROMITUDEYou’ve seen them everywhere, but you’ve never seen one like this. Check out the all-new 2022 Honda Grom, probably the most fun you’ll ever have on two wheels. There’s especially big news this year, because we’ve made some huge improvements to this little pocket rocket. A new engine, with a higher 10:1 compression ratio that increases power and adds to the bike’s zippy performance. And an extra gear in the transmission—that’s right, it’s a five-speed now. Updated digital instruments. Plus a thicker, flatter seat that’s more comfortable and a better fit for taller riders. But the biggest news of all are the Grom’s new body panels. They give the Grom a fresh new look, and they’re easy to remove for customizing your ride. You even get fuel injection, a bigger fuel tank, and optional ABS. So…more comfortable, more powerful, readily customizable and a fun factor that’s off the charts—bring on the Gromance!Features may include:PERFORMANCE125cc FUEL-INJECTED ENGINEFor 2022, the Grom gets a new engine with higher compression. Nobody can match Honda’s reputation for engines, and even though the Grom may be compact, it’s a giant in terms of performance and reliability.COMFORTLOW SEAT HEIGHTAt just 30 inches the Grom makes it easy to flat-foot it in parking lots or at stop lights. Plus, the new seat is flatter and features thick padding so it’s more comfortable, especially for taller riders.ENGINEERINGHYDRAULIC DISC BRAKESThe Grom features 220mm front and 190mm rear single disc brakes for excellent stopping power.STYLEALL-NEW BODYWORKPart of the fun of owning and riding a Grom is the way it looks. So for 2022 we’ve given the Grom some tasty new bodywork. Plus, it’s easy to remove if you want to customize it even further. In addition, the engine, exhaust, wheels and swingarm are all blacked out for an edgy look.Sunrise Honda of Rogers1050 WEST HUDSON RD.Rogers, AR 72756Ask for: SALES STAFFPrimary Phone: (479) 903-7373A27FBAFAEA464DBBB650D168074EE06C 34282849 10416595",,,,,,,,
2236,100.0,fayar,https://fayar.craigslist.org/spo/d/greenland-schwinn-130-upright-bike/7466079853.html,2022-04-16 14:21,Schwinn 130 Upright Bike Exercise Bike,2,,,, Schwinn, 130,,Fully functioning upright exercise bike-- barely used -Panel has been tested to make sure it's fully functional-headphone jack plus + USB port -No damage.  I used it to rehab my knee after a knee replacement.  This bike retails new for $399. thank you Ben,, excellent,,,,,,
2237,300.0,fayar,https://fayar.craigslist.org/bik/d/fayetteville-liv-roam/7464453312.html,2022-04-16 11:48,Liv Roam 2,0,,,,,,,,,,,,,,,
2238,300.0,fayar,https://fayar.craigslist.org/bik/d/bella-vista-schwinn-cross-mountain/7467900917.html,2022-04-16 11:41,Schwinn Cross/Mountain/Women's,0, aluminum, mountain, Schwinn 26-30 66-76 cm, Schwinn, Cimarron/model S5983TG, 26 in,"Schwinn 26 inch Cimarron aluminum frame adjustable seat heights 26 to 30 inches , adjustable handle bars stem and rotation.  Cross/Mountain/Women's 26 inch bike. With 21 speed gears handlebar in grip twist shifter., front shocks, 3 speed derailer tire Size 26.195.  This bike is like new excellent condition light weight aluminum frame with instruction manual and owners manual. handlebar twist shifter. Many Thanks", cantilever, like new, suspension fork (hardtail),, none, other/unknown,, SNHU07J15066
2239,40.0,fayar,https://fayar.craigslist.org/bop/d/bentonville-praxis-crankset-bb/7468004542.html,2022-04-15 16:13,Praxis Crankset w/BB,3,,,,,,,"Praxis Albe 2D, crankset (175 arms),  32/48 chainrings in excellent condition. Also comes with a Praxis M24 BB86, press fit bottom bracket. It came off of a gravel bike with about 400mi on it.",,,,,,,,
2240,1500.0,fayar,https://fayar.craigslist.org/bik/d/bentonville-2015-niner-rlt-gravel-build/7468443225.html,2022-04-15 16:12,"2015 NINER RLT, GRAVEL BUILD",10, aluminum, cyclocross, 59cm,,, 700C,"For sale is a custom gravel build of an 59cm aluminum RLT I did in 2016 from a new frameset. The build was all new parts except for the wheels which I rebuilt. It has very low hours on it and as such, is in excellent condition. Easton carbon seatpost, Giant seat. Answer 20/20 carbon bars, ODI grips, Raceface Turbine stem. XT 10sp: brakes (160 rotors), shifters (on mono-clamp bracket), derailleurs, 10-34 cassette, chain. XTR cranks 30/42, Raceface BB. Wheels: Stans ZTR wheels laced with Arch MK3 rims, WTB Riddler 700x45C set up tubeless, Halo stainless skewers. Everything on it is from my original build except the seat. Would make for a 'Rule of 3' dream bike, or nice all around'er.",,,,,,,,
2241,315.0,fayar,https://fayar.craigslist.org/bik/d/fayetteville-schwinn/7471729865.html,2022-04-15 14:20,Schwinn,4, steel, hybrid/comfort, 19in, Schwinn, Glenwood Hybrid Bicycle, 700C,"Schwinn 'Glenwood' Hybrid Bike. 21 speed 700c wheel, black frame. Never been used. Requires pick up. Retails at $350+",, new, suspension fork (hardtail),,,,,
2242,6950.0,fayar,https://fayar.craigslist.org/mcd/d/wichita-2019-harley-davidson-xg750/7471693872.html,2022-04-15 13:07,2019 Harley-Davidson XG750 - Street 750,15,,,,,,,"Indian Motorcycle of Wichita Ask for: Brad or Aaron☎ (316) 453-64078205 West Kellogg Wichita, KS 67209View all our inventory : www.indianmotorcyclesofwichita.comEverybody Rides Financing Options Available! Nationwide Shipping $535 No Credit, Bad Credit, Let's Ride! Call NOW to Apply for Financing Description:2019 Harley-Davidson® Street® 750CARVE THE CANYONS OF THE URBAN GRIDYou get the power of the 750cc Revolution X™ engine and the confidence and quick handling of a nimble chassis and dialed-in suspension. The fun starts when the light turns green.Features may include:AUTHENTIC URBAN ATTITUDE750CC LIQUID-COOLED REVOLUTION X™ ENGINEThe blacked-out, liquid-cooled V-Twin engine is built to conquer the hot and heavy traffic of urban streets. You can count on smooth response to the progressive throttle when you want to get through any hole that opens up in front of you.OPTIONAL ANTI-LOCK BRAKES (ABS)The sophisticated, factory-installed ABS gives you confidence in the saddle knowing your bike's going to behave when you need it.LIGHT LIFT OFF FORCELifting the Harley-Davidson Street® 750 up off the side stand is easy, thanks to its low weight and low center of gravity. It makes pulling out from the curb feel as effortless as putting your thumb to the starter button.LOW SEAT HEIGHTThe seat height is just 28-inches. And the frame and seat are narrow, which makes for an even easier reach. The advantages of a low seat also shine when the light turns green. It gives you a low center of gravity for confidence when you’re negotiating traffic or just slowly rolling through a parking lot looking for a spot.SPECIALLY TUNED SHOCKSSpecifically tuned and dialed in for the weight of the bike, the geometry of the frame, and the position of the rider. You’ll experience a smooth ride and excellent handling when you encounter rough urban pavement.DARK, AGGRESSIVE, CUSTOM LOOKSports an all-black two-into-one exhaust, black cast aluminum wheels, blacked-out front end with a café inspired speed screen, and a chrome medallion made of steel on the fuel tank.A27FBAFAEA464DBBB650D168074EE06C 30061630 10412693",,,,,,,,
2243,2099.0,fayar,https://fayar.craigslist.org/mcd/d/fort-smith-2022-kayo-tt-125-financing/7462934042.html,2022-03-25 16:22,2022 Kayo TT 125 Financing Avail w.a.c. 300+ vehicles Wheeler Powerspo,0,,,,,,,,,,,,,,,
2244,15.0,fayar,https://fayar.craigslist.org/bop/d/maysville-bike-bike-rack/7462907339.html,2022-03-25 15:29,3 bike-bike rack,0,,,,,,,"Bike rack that hold 3 bikes. Fits on the trunk of your car. Works great. A few cosmetic scuffs. first come first serve, no holds. Can meet in Gentry.",, good,,,,,,
2245,4250.0,fayar,https://fayar.craigslist.org/bik/d/madison-borealis-echo/7461146722.html,2022-04-14 21:04,Borealis Echo,2, carbon fiber, mountain, Medium 17”, Borealis, Echo, 26 in,"Like new Borealis Echo.  HED Carbon wheels, sram components “not a scratch in the bike.   Size medium   I have a size medium (17”) Borealis Echo full carbon frame, seat post and bars fat bike for sale. It comes with carbon HED wheels and Hope hubs. This bicycle looks like new as you can see from pictures. There are not many miles on this bike and I do not see a scratch on this bike.   This bike has top line components:  * XO1 SRAM 1x11 drive system  * Borealis Carbon Bars  * Borealis Carbon Seat Post  * Specialized Saddle  * Rear Wheel is 26” 197 x 12 TA Hope Hub with HED Carbon wheel and 45nrth tires  * Front Wheel is 26” 150 x 15 TA Hope Hub with HED Carbon wheel and 45nrth tires  * Front fork is a Bluto Rock Shox suspension fork for fat bikes. Decals are orange but appear more red in picture  * Has hydraulic disc brakes   Bike is mostly flat black with orange and is in like new condition as you can see from recent pictures.   This bicycle is ready to ride the summer, fall, winter and spring trails. The Carbon frame and HED Carbon wheels add lightweight resulting in great performance. It comes with Sram higher end components as described. The front suspension gives a nice ride through the bumpy summer trails with remarkable stability.   I can box up and ship to any state in the lower United States for a fixed cost of $250 which will include insurance. Local pick-up is an option and there’s no cost for shipping.    Medium 17” is typically for people 5’7” to 5’11”", disc (hydraulic), like new, suspension fork (hardtail),, none, riser,,
2246,8000.0,fayar,https://fayar.craigslist.org/mpo/d/farmington-2006-harley-davidson-softail/7467284845.html,2022-04-14 19:45,2006 Harley-Davidson Softail Deuce FXSTDI • Screamin’ Eagle • Fuel-Inj,0,,,,,,,,,,,,,,,
2247,50.0,fayar,https://fayar.craigslist.org/bik/d/springdale-girls-huffy-20-in-bike/7471375586.html,2022-04-14 16:54,Girl's Huffy 20 in bike,0, steel, kids, 20 in, Huffy,, 20 in,Selling this girl's 20 inch bike. Daughter grew out of it so got her a bigger bike now. Just put new tires on it last year. Works great. Asking $50. If interested call or text to 47nine 87one 09three2.,,,,,,,,
2248,2500.0,fayar,https://fayar.craigslist.org/bik/d/bella-vista-275-rossingol-track/7464999307.html,2022-04-14 15:22,27.5+ Rossingol E-Track,23, aluminum, mountain, 18in medium, rossingol e-track,, 27.5 in,"For sale one 27.5+ Rossingol E-Track hardtail mountain bike. This bike is amazingly fun to ride and incredibly fast. This bike was purchased new in September of 2019 and used  lightly primarily on dirt roads and greenways. Bike odometer reads 423mi. This bike could be perfect just cruising around or commuting, but it was born to shred. Maxxis Rekon+ 2.8in tires float over rocks effortlessly. Wide handlebars, short stem,  low bottom bracket make this bike a blast on the trail. Shimano M8000 250w motor is quiet and powerful, powered by a 500wh Shimano M8020 battery pack this bike can go 50+ miles on a single charge. Shimano Deore M6000 brakes and drivetrain with a Rock Shox Recon suspension fork with 130mm of travel. Upgraded 150mm dropper post (old standard post included). Bike comes with all original paper work and spare derailleur hanger.  https://www.rossignol.com/pl/rossignol-e-track-27-ebikes-bike-rmh5004-000-2018-2019.html  https://youtu.be/ApLcoK1_TkY  Keywords: turbo levo Santa Cruz trek specialized giant felt ibis ebike electric salsa intense pivot powerfly emtb 29er fatbike midfat haibike cannondale felt orbea rise", disc (hydraulic), like new, suspension fork (hardtail),, pedal assist, downhill,,
2249,24990.0,fayar,https://fayar.craigslist.org/mcd/d/searcy-2021-honda-gold-wing-automatic/7471223131.html,2022-04-14 11:42,2021 Honda Gold Wing Automatic DCT Horizontally Opposed 1833 cc,6,,,,,,,"Sunrise Pre-Owned MotorsportsAsk for: Pre-Owned Sales☎ (501) 305-29003201 East Park Plaza Searcy, AR 72143Enter this link to see more images plus all other inventory we have available: http://lyv.cc/PZTX52021 Honda Gold Wing Automatic DCT Horizontally Opposed 1833 ccPrice: $24,990.00Basic Information:Year: 2021Make: HondaModel: Gold WingTrim: Automatic DCTStock Number: 5mk300116Condition: UsedType: Sport TouringMileage: 9,080Title: CleanColor: GrayAccessories:SpoilerBrakes:ABS BrakesBrake Brand Name: NissinFront Brake: Dual Hydraulic DiscFront Brake Diameter (in): 12.6Front Brake Diameter (mm): 320Linked Brake System Front to RearRear Brake: Hydraulic DiscRear Brake Diameter (in): 12.4Rear Brake Diameter (mm): 316Chassis & Suspension:Frame: AluminumFront Suspension Brand Name: ShowaFront Suspension Type: Double-WishboneFront Travel (in): 4.3Front Travel (mm): 109.2Number Rear Shock Absorbers: 1Rear Adjustable Shock / Spring Pre-LoadRear Suspension Brand Name: Pro LinkRear Suspension Material: AluminumRear Suspension Type: Single Sided Swing ArmRear Travel (in): 4.1Rear Travel (mm): 104.1Comfort:Adjustable LeversCruise ControlDigital InstrumentationHeated Hand Grip Location: DriverIntercomNavigation SystemNumber Of Speakers: 2Trip ComputerTrip OdometerSeat BackrestDrivetrain:Number Of Speeds: 7Primary Drive (Rear Wheel): ShaftTransmission: Manual / Automatic ClutchTransmission Gear Ratio (1): 2.17Transmission Gear Ratio (2): 1.69Transmission Gear Ratio (3): 1.3Transmission Gear Ratio (4): 1.04Transmission Gear Ratio (5): 0.82Transmission Gear Ratio (6): 0.66Engine:Bore (in): 2.87Bore (mm): 73Carburetion Type: Fuel InjectedCompression Ratio: 10.5Cooling System: LiquidCylinders: 6Engine Size (cc): 1833Engine Size (ci): 111.8Engine Stroke: 4-StrokeEngine Type: Horizontally OpposedFuel Capacity (gal): 5.6Fuel InjectorFuel Injector Size (mm): 50Horsepower: 125Horsepower (kW): 93Horsepower RPM: 5500Starter: ElectricStroke (in): 2.87Stroke (mm): 73Torque (Ft Lbs): 125.4Torque (Nm): 170Torque RPM: 4500Valve Configuration: SOHCValves: 24Valves Per Cylinder: 4Other Information:Drive Shaft GuardEngine Case GuardExterior GuardsFloor BoardsFoot PegsFoot Peg Location: DriverFront FenderGlove Box / Dash StorageHand GripsHard Side CasesHard Side Case Capacity (gal): 13.6Hard Side Case Capacity (l): 60Hard Side Case Location: Left and Right SideHard Side Case Number: 2Helmet StorageLockable StorageLower FairingSaddle Bag GuardRear FenderSide Storage MountSide Case MountStandStand Type: Center / KickTool Bag MountUpper FairingWindshieldWindshield MountsSafety:Headlight Type: LEDFuel Level WarningRearview MirrorsTemperature WarningTemperature Warning Type: GaugeSpecifications:Body Material: PlasticFront Tire (Full Spec): Dunlop SportsmanFront Tire (Inches): 18Front Tire Aspect Ratio: 70Front Tire Speed Rating: HFront Tire Width: 130Fuel Capacity (liters): 21Ground Clearance (in): 5.1Ground Clearance (mm): 129.5Height (inches): 56Height (mm): 1445.3Length (inches): 97Length (mm): 2474Rear Tire (Full Spec): Dunlop SportsmanRear Tire (Inches): 16Rear Tire Aspect Ratio: 55Rear Tire Speed Rating: HRear Tire Width: 200Seat Height (inches): 29Storage Capacity (cuft): 2.1Tube / Tubeless: TubelessWet Weight (kg): 362.9Wet Weight (lbs): 800Wheelbase (in): 66.7Wheelbase (mm): 1694.2Wheels Composition: AluminumWidth (inches): 35Width (mm): 904.2SpeedometerTachometerDescription:2021 Honda® Gold Wing Automatic DCTGOLD STANDARD MEMORY MAKINGTHE IMPROVED 2021 GOLD WING LINEUPThe Honda Gold Wing has always been a spectacular touring bike, ever since the first GL1000 back in 1975. And over the years, our engineers have always stayed true to that vision, but they’ve strived to make the bike better and better. Our 2021 model is a perfect example of that. Refinements abound, but the best parts remain the same. You’ll still have your choice of both manual-transmission models and Gold Wings featuring our exclusive automatic DCT transmission, but this year the trunk is bigger for more road-trip storage, the speakers have a higher 45-watt rating, and the passenger seat on our Tour models is improved. We also freshened up some styling touches, like solid red tail lights and paint choices—check out the grey with orange accent stripe on our no-trunk models! Plus, all Gold Wings are now Android Auto compatible, as well as offering Apple CarPlay™. All in all, a truly great motorcycle gets even better—so your dream ride has everything you’ll need to make memories that last a lifetime.Features may include:PERFORMANCEENGINEThe Gold Wing’s horizontally opposed six-cylinder engine is famously smooth and powerful. The latest version is an 1833cc design that’s over 13 pounds lighter than the previous generation (more than 8 pounds for the DCT versions).HANDLINGDOUBLE WISHBONE FRONT SUSPENSIONOne look and your eyes will immediately go to the Gold Wing’s radical, Honda-engineered double-wishbone front suspension. The innovative design changes the path the wheel travels through the suspension stroke, and that lets us move both the engine and the rider/passenger closer to the front wheel. You get more room, and stellar handling.ENGINEERINGTHROTTLE BY WIREThe 2021 Gold Wing’s throttle-by-wire system enables features like the bike’s four ride modes and our exclusive Honda Selectable Torque Control (HSTC), available on our Gold Wing Tour models.COMFORT AND CARGONEW LARGER TRUNKHere’s some big news for 2021—or should we say bigger news? That’s because we’ve made the Gold Wing’s trunk bigger. It now holds 61 liters, up 11 liters from last year’s models. That means in most cases you can get two XXL full-face helmets in there. Combined, the trunk and saddlebags give you 121 liters of storage, plenty to hold what you need for a weekend’s travels. Accessories include an integrated brake light, an auto-on interior light, and a luggage rack.Sunrise Pre-Owned Motorsports3201 East Park PlazaSearcy, AR 72143Ask for: Pre-Owned Sales5013052900: (501) 305-2900A27FBAFAEA464DBBB650D168074EE06C 34309084 10406587",,,,,,,,
