,Price,Location,URL,Date,Title,part type,num image,text,bicycle frame material,bicycle type,frame size,wheel size,condition,make / manufacturer,brake type,model name / number,size / dimensions,electric assist,handlebar type,serial number,suspension
37315,800.0,austin,https://austin.craigslist.org/bik/d/austin-small-medium-41cm-public-c7i/7464742084.html,2022-04-18 07:23,Small/Medium 41cm Public C7i Women’s Step Thru Commuter City Bike,,13,"I am selling my Small/Medium 41cm Public C7i Women’s Step Thru Commuter City Bike. Be the envy of the neighborhood when you roll up on this smart and sophisticated/Dutch inspired beauty! This bike is in like new condition with extremely low mileage and it just received a full tune up! It shifts smoothly and the brakes are nice and tight. This bike makes working out an absolute delight and it can handle any paved/gravel terrain that Austin has to offer! It features a small/medium sized, durable yet nimble Hi-ten steel frame and fork, 7 speed internal hub drivetrain, 700c wheels, a rear rack, a kickstand and splash guards/fenders. Without a doubt, this is the PERFECT bike for Austin!  Factory Description: Whether it's a weekend trip to the farmers market or a daily commute to work, the PUBLIC C7i will take you anywhere you desire to go in comfort and style. Like all PUBLIC Bikes, the PUBLIC C7i is built around our high quality ""smooth as butter"" steel frame and includes painted to match rims, chain guard and fenders, color coordinated cables, and our new streamlined city comfort saddle in Antique Brown with matching premium bolt-on handgrips.  What makes the PUBLIC C7i our best Dutch commuter bike is the easy-shifting Shimano Nexus 7-speed internally geared rear hub. This robust, durable and low maintenance shifting system makes changing gears a breeze, and allows the rider to select the ideal gear whether pedaling or at a full stop. This is particularly helpful when riding around town where stoplights and stop signs necessitate frequent shifting. In addition to the upgraded and simplified drivetrain, the PUBLIC C7i receives our strongest double walled alloy rims, which will provide years of trouble free service, even over the roughest pavement.  Often referred to as a 'Dutch bike,' the PUBLIC C7i shares the same high quality steel step-through frame as the C1 and C7. This Dutch commuter bike style has been popular with women and men in Europe for decades, in part because it's easy to get on and off in pants and dresses alike. Like all PUBLIC bikes, the PUBLIC C7i includes front and rear rack mounts making it easy to add a rack and carry items with a pannier or basket. Many PUBLIC owners choose to further customize their bikes with Brooks saddles and special grips.  In keeping with our love for simple, clean and functional bicycles, the PUBLIC C7i includes everything you need and nothing you don't. In addition to the smooth shifting Shimano Nexus 7 speed hub, the PUBLIC C7i comes standard with powerful modern dual pivot brakes to ensure safe and reliable braking in all conditions. Also standard on all PUBLIC C7i bikes are tires with 3M reflective sidewalls to provide additional visibility and safety at night. We designed the PUBLIC C7i to meet the requests of customers who asked for a high quality, stylish and fun, internally geared city bike with function and versatility. We love the PUBLIC C7i and are so sure that you will too!", steel, hybrid/comfort, Small Medium 41cm, 700C, like new, Public,, C7i Women's Step Thru,,,,,
37316,1550.0,austin,https://austin.craigslist.org/bik/d/austin-small-15-inch-specialized-vita/7472642216.html,2022-04-18 07:18,Small 15 inch Specialized Vita Expert Carbon Disc Hybrid Bike,,13,"I am selling my Small 15 inch Specialized Vita Expert Carbon Disc Hybrid Bike. This bike is in like new condition with extremely low mileage and it just received a full tune up! It shifts smoothly and the hydraulic disc brakes are nice and tight. This bike makes working out an absolute delight and it can handle any paved/gravel terrain that Austin has to offer! It features a 15 inch small sized, super light carbon fiber frame and fork, hydraulic disc brakes and beefy 700 x 38c tires/wheels. Without a doubt, this is the PERFECT bike for Austin!  Factory Description: Specialized's Vita Expert Carbon Disc blends the speed of a road bike with the comfort and confidence of a mountain bike riding position. Its lightweight, women's-specific carbon frame and fork deliver the perfect blend of speed and road-smoothing luxury. That sweet frameset rolls on easy-spinning Axis 2.0 wheels and is powered by lightning-quick shifts of the wide-range Shimano XT drivetrain. You'll be in complete control with the power and modulation of the Magura hydraulic disc brakes. The Specialized Body Geometry women's saddle and grips with integrated bar-ends ensure outstanding comfort on every ride. Delivering the performance of the world's best road bikes in a flat-bar, fitness-friendly form, Vita redefines the notion of versatility. The Vita Expert Carbon Disc has a lightweight carbon frame with Women's Fitness Geometry, plus Zertz for a fast and efficient ride. The 2x11 Shimano XT drivetrain is lightweight and provides flawless shifting.  • Magura MTS hydraulic disc brakes for maximum stopping power • FACT carbon frame w/ Women's Fitness Geometry and Zertz is lightweight and fast • FACT carbon full monocoque fork w/ Zertz for a lightweight and forgiving ride • Women's Body Geometry Contour grips w/ integrated bar ends for comfort and control • Shimano XT, 11-speed rear derailleur for crisp and dependable shifting • FSA Gossamer, 11-speed compact crankset delivers efficient performance • Bontrager LT 2 Comp 700x38c tires for performance, stability and speed • Body Geometry Women's Riva Comp saddle features generous padding for all-day comfort • Compatible with Specialized Plug + Play Fender Set", carbon fiber, hybrid/comfort, Small 15 inch, 700C, like new, Specialized,, Vita Expert Carbon Disc,,,,,
37317,4400.0,austin,https://austin.craigslist.org/bik/d/austin-medium-175-inch-2018-specialized/7462290522.html,2022-04-18 07:13,Medium 17.5 inch 2018 Specialized Stumpjumper Carbon Coil FSR 6Fattie,,20,"I am selling my Medium 17.5 inch 2018 Specialized Stumpjumper Carbon Coil FSR 6Fattie 29er Full Suspension Mountain Bike. This bike is in like new condition with less than 20 miles on it and it still has the hair all over the tires! It shifts smoothly and the hydraulic disc brakes are nice and tight. This bike makes working out an absolute delight and it can handle any terrain Austin has to offer! It features a 17.5 inch medium sized, super light full carbon fiber frame, Ohlins air shocks throughout, dropper post, hydraulic disc brakes, carbon wheels and 29 x 2.3 inch tubeless ready tires. Without a doubt, this is the PERFECT bike for Austin!  Full specs and factory description can be viewed here: https://www.specialized.com/us/en/stumpjumper-coil-carbon-29-6fattie/p/133915  The days of coil suspension only appearing on the bikes of Enduro World Series pros, like Curtis Keene and Jared Graves, are over. Now, you too can experience the exceptional pedaling efficiency and downhill-crushing damping that comes with a coil shock. Starting at the carbon layup, it features our highest-end FACT 11m for an ultra-lightweight, strong, and stiff construction. The carbon molding process also allowed us to revolutionize how you carry your trail essentials with the all-new SWAT™ Door found at the down tube. This compartment will fit a tube, a tool, and pump without rattling or compromising the structural integrity of the frame. You'll also find an aggressive, trail-eating geometry to complement the 29-inch wheels that features ridiculously short chainstays, a roomy top tube, a low bottom bracket, and a slacked out front end. Handling suspension duties out back is the revolutionary Öhlins twin tube coil shock, making for the perfect combination of pedaling efficiency and downhill-smashing damping that will have you going faster both up and down the trail. And to make things even better, the Stumpy's design also allows you the opportunity to toggle between 29-inch wheels and 6Fattie wheels (not included), allowing the ultimate in configuration options for the trail at hand. For the Stumpjumper Coil, we outfitted it with SRAM's simple GX one-by shifting, Shimano brakes, Öhlins front and rear suspension, and hand-built Roval Traverse carbon wheels.  • FACT 11m carbon fiber Trail Chassis with Stumpjumper FSR full carbon rear end blends stiffness with light weight to form the pinnacle of efficiency, while fully enclosed cable routing and an integrated SWAT™ Door create exceptional handling and zero-hassle storage. • Featuring a three-chamber air spring, the Öhlins RXF 36 fork stays smooth and high in the travel without compromising bump absorption, traction, or stability. It also features low-speed and rebound adjustments, and sports 150mm of plush travel. • SRAM's 11-speed GX groupset features a wide gear range that delivers climbing and descending efficiency in spades. On top of this, the one-by setup is notorious for being next to impossible to drop a chain with, plus it provides a significant weight savings in comparison to a standard two-by setup.", carbon fiber, mountain, Medium 17.5 inch, 29 in, like new, Stumpjumper,, Stumpjumper Carbon Coil 6Fattie,,,,,
37318,900.0,austin,https://austin.craigslist.org/bik/d/austin-medium-175-inch-2022-cannondale/7462287627.html,2022-04-18 07:11,Medium 17.5 inch 2022 Cannondale Quick 4 Disc Hybrid Bike,,13,"I am selling my Medium 17.5 inch 2022 Cannondale Quick 4 Disc Hybrid Bike. This bike is in like new condition with less than 5 miles on it and it still has the hair all over the tires! It shifts smoothly and the hydraulic disc brakes are nice and tight. This bike makes working out an absolute delight and it can handle any paved/gravel terrain Austin has to offer! It features a 17.5 inch medium sized, super light aluminum frame, hydraulic disc brakes, beefy 700 x 35c tires/wheels and a kickstand. Without a doubt, this is the PERFECT bike for Austin!  Factory Description: A fitness bike that's equally perfect for city cruising or getting a workout. Plus it’s easy on the eyes. Quick bikes are the lightest in their class. Beautifully crafted aluminum frames and chromoly forks add up to a difference you can feel. Easier to pedal, easier to lift, easier to love! To blend speed with comfort, Quick uses road-bike style wheels fitted with larger volume tires for better bump absorption, grip and durability. Our OutFront steering geometry makes riding easier. It delivers agile handling, while positioning the wheel further out in front for more stability, more control and less chance of toe-overlap. The Quick's graphics feature bright 360° reflective elements for that extra measure of safety in low light conditions. - SmartForm aluminum frame with chromoly fork - Cannondale Disc wheelset - 9-speed microShift Advent components - Tektro hydraulic disc brakes", aluminum, hybrid/comfort, Medium 17.5 inch, 700C, like new, Cannondale,, Quick 4 Disc,,,,,
37319,2150.0,austin,https://austin.craigslist.org/bik/d/austin-xl-215-inch-cannondale-habit/7462296036.html,2022-04-18 07:11,XL 21.5 inch Cannondale Habit 5 Disc 27.5er (650b) Full Suspension MTB,,18,"I am selling my Extra Large 21.5 inch Cannondale Habit 5 Disc 27.5er (650b) Full Suspension Mountain Bike. This bike is in like new/excellent condition with extremely low mileage and it just received a full tune up! It shifts smoothly and the hydraulic disc brakes are nice and tight. This bike makes working out an absolute delight and it can handle any terrain that Austin has to offer! It features a 21.5 inch extra large sized, super light aluminum frame, hydraulic disc brakes, front and rear adjustable suspension air shocks with multiple settings and lockout features and 27.5 x 2.225 inch (650b) tubeless ready tires. Without a doubt, this is the PERFECT bike for Austin!  Factory Description: Cannondale's Habit Five is composed and capable enough to run with bigger-travel bikes, yet light and lively enough to put the hurt on the shaved-leg set, the Habit is mainly concerned with delivering the most important kind of MTB performance - pure, simple, trail-ripping fun! This lightweight aluminum frame features a RockShox Monarch shock and 120mm of go-anywhere travel. A matching RockShox Recon fork offers another 120mm so you can tackle rocks and roots with ease. WTB wheels are paired with Schwalbe Nobby Nics and ensure nimble handling and confidence-inspiring grip. The Shimano SLX drivetrain shifts on command, and the Shimano hydraulic disc brakes offer stellar stopping power. Cannondale hooks it up with their handlebar, stem, and seatpost, as well as a supportive saddle.", aluminum, mountain, Extra Large 21.5 inch, 27.5 in, like new, Cannondale,, Habit 5 Disc 27.5er,,,,,
37320,150.0,austin,https://austin.craigslist.org/bik/d/austin-like-new-topeak-babyseat-ii-and/7464017799.html,2022-04-18 07:10,Like New Topeak BabySeat II and BabySeat II Rear Rack Disc,,6,"***THE BIKE IS NOT INCLUDED***  I am selling my Like New Topeak BabySeat II and BabySeat II Rear Rack Disc for $150.00 firm. This configuration is in like new condition and it has only been used a couple of times. This is the “Disc” version which is compatible with bikes that have disc brakes but as you can see in the pictures, it can be used on a non-disc brake bike also.  Factory Description: For 26"", 27.5"" (650B) & 700c wheels with disc brakes A wrap-around seat structure creates a virtual cocoon of protection and features an updated shoulder harness with a multiple height adjustment system. An innovative suspension system cushions bumps and jolts and the integrated roll bar provides extra head protection and doubles as a carrying handle. Adjustable footrests and straps keep small feet away from spinning wheels. Child seat complies with stringent European, CPSIA and Proposition 65 safety standards. The included heavy-duty disc mount rack features an innovative BabySeat attachment that requires no tools to attach and remove seat from rack. Once the seat is removed, the exposed QuickTrack® system is compatible with all Topeak MTX TrunkBags and MTX Rear Baskets.  Product Details: Rack mount connection easy to use with slide-lock attachment system compatible with included rack Updated six-point shoulder harness with a multiple height adjustment system Dual steel spring rear suspension system cushions bumps and jolts Integrated roll bar provides extra head protection and doubles as a carrying handle Adjustable footrests and straps keep feet away from wheels, padded locking safety bar gives little hands place to grip Rack for use with frames using 26"", 27.5"", and 700c disc brake wheels BabySeat II weight capacity: 48.5lbs (22kg), included rack weight capacity: 60lbs (27kg)", other/unknown, other, Standard, other/unknown,,,,,,,,,
37321,300.0,austin,https://austin.craigslist.org/bik/d/austin-medium-large-56cm-sole-fixed/7470351284.html,2022-04-18 06:56,Medium/Large 56cm Sole Fixed Gear or Freewheel Single Speed City Bike,,11,"I am selling my Medium/Large 56cm Sole Fixed Gear or Freewheel Single Speed City Bike. This bike is in like new condition with less than 5 miles on it and the hair is still all over the tires! It just received a full tune up so it pedals smoothly and the brakes are nice and tight. It features a 56cm medium/large sized, nimble yet durable Hi-Ten Steel/Chromoly frame and fork and 700c wheels. This is the perfect bike for the UT campus, festivals, neighborhood jaunts, town lake and bar hopping!  Factory Description: Sole Bikes are not about the destination but the journey. Perfectly designed for a balanced and comfortable ride, this 26lb Shiny Chromoly and Baby Blue features a single fixed speed or freewheel configuration to get you there as fast or slow as you want on most terrain. Lightweight and smooth, you can't go wrong. Sure, you might be getting to somewhere, but the way there is probably much more interesting.", steel, hybrid/comfort, Medium/Large 56cm, 700C, like new, Sole,,,,,,,
37322,25.0,austin,https://austin.craigslist.org/mpo/d/austin-rg-swingarm-spools/7472555042.html,2022-04-17 19:27,R&G Swingarm spools,,0,"Brand new R&G swingarm spools/sliders. Part number: CR0005BK  Fits bikes like... KTM RC 390 and Duke 390 Kawasaki Ninja 250, ZX 10-R, ZX 12-R",,,,, new, R&G Racing,, CR0005BK,,,,,
37323,5000.0,austin,https://austin.craigslist.org/bik/d/austin-ibis-ripley/7472547404.html,2022-04-17 18:56,Ibis Ripley,,0,,,,,,,,,,,,,,
37324,1900.0,austin,https://austin.craigslist.org/mcy/d/austin-yamaha-wr250f-dirt-bike/7472540360.html,2022-04-17 18:25,Yamaha WR250F Dirt Bike,,0,,,,,,,,,,,,,,
37325,550.0,austin,https://austin.craigslist.org/bik/d/austin-dahon-mariner-d8-folding-bike/7472498159.html,2022-04-17 16:03,Dahon Mariner D8 folding bike,,2,"Like-new, Dahon Mariner D8 folding bike, in silver. The bike will come with a carrying case, and includes a tire rack with straps. Riding setup takes ~2 minutes with practice. We're able to store 2 of these bikes, in carrying cases, in a Subaru Outback (1 in trunk, 1 in back seat).  Dahon website specs: https://usa.dahon.com/collections/bikes/products/mariner-d8-brushed  See other post for Dahon MU D8: https://austin.craigslist.org/bik/d/austin-dahon-mu-d8-folding-bike/ show contact info .html. Can sell individually for $550 each or as a pair for $950.", aluminum, other, Medium, 20 in,,,,,,,,,
37326,550.0,austin,https://austin.craigslist.org/bik/d/austin-dahon-mu-d8-folding-bike/7472496453.html,2022-04-17 15:58,Dahon MU D8 folding bike,,0,"Like-new condition, Dahon MU D8 folding bike. Color = obsidian. Have loved this bike, but am moving and want to size up. The bike will come with a carrying case. Riding setup takes ~2 minutes with practice. We're able to store 2 of these bikes, in carrying cases, in a Subaru Outback (1 in trunk, 1 in back seat).   Bike specs from the Dahon website: https://usa.dahon.com/collections/bikes/products/mu-d8  See other post for Dahon Mariner D8: https://austin.craigslist.org/bik/d/austin-dahon-mariner-d8-folding-bike/ show contact info .html. Can sell individually for $550 each or as a pair for $950.", aluminum, other, Medium, 20 in, like new,,,,,,,,
37327,8700.0,austin,https://austin.craigslist.org/mcy/d/round-rock-2005-harley-davidson-fatboy/7472482964.html,2022-04-17 15:13,2005 Harley Davidson Fatboy 15th Years Anniversary,,14,"Hi, You're looking at 2005 HD Fatboy. This is 15 years Fatboy anniversary edition. This bike is supper clean and have never been in the rain since I have her; never been down; never involve with any type of accident. She's always in garage with climate control. Everything on the bike from front wheel all the way to rear wheel has been replaced with Harley Davison CHROME PARTS as you can see. All these chrome parts cost more than a bike.  I just recently purchased Road Glide to travel long distance with my wife. so, I don't need 2 bikes; which means Fatboy has to go.   If you still see this ad, yes it's still available; please don't ask, because sorry you will not get an answer. I won't respond to your email if you don't leave your phone number.  No I don't accept Paypal, check, or wire. This is cash in person deal only. No I don't need your help to sell my bike.   Thanks for looking,",,,,,,,,,,,,,
37328,85.0,austin,https://austin.craigslist.org/bik/d/austin-specialized-hotrock/7472466567.html,2022-04-17 14:27,Specialized Hotrock,,6,"Specialized Hot Rock kids bike in fair condition. Many kids starter bikes are super heavy and cumbersome, making it hard for the little ones to handle. These are quality bikes from a stellar company, with a lighteweight aluminum frame, and made for kids to learn with ease! Will include training wheels as well.  Bought new for $250, selling for $85.  https://www.mtbr.com/product/bikes/kids/specialized/hotrock-16.html  (The new model of this same bike is called the Rip Rock and also sells for $250.)", aluminum, kids, Kids 12, 12 in, fair, Specialized,, Hotrock,,,,,
37329,140.0,austin,https://austin.craigslist.org/bik/d/austin-specialized-hotrock/7472465552.html,2022-04-17 14:24,Specialized Hotrock,,6,"Specialized Hot Rock kids bikes in excellent condition. Many kids starter bikes are super heavy and cumbersome, making it hard for the little ones to handle. These are quality bikes from a stellar company, with a lighteweight aluminum frame, and made for kids to learn with ease! Will include training wheels as well.  Bought new for $250, selling for $140.  https://www.mtbr.com/product/bikes/kids/specialized/hotrock-16.html  (The new model of this same bike is called the Rip Rock and also sells for $250.)", aluminum, kids, Kids 12, 12 in, excellent, Specialized,, Hotrock,,,,, none (rigid)
37330,1250.0,austin,https://austin.craigslist.org/bop/d/austin-bike-kuat-nv-hitch-mounted/7472460038.html,2022-04-17 14:09,4-bike kuat NV 2” hitch mounted platform bike carrier,,4,$1250 FIRM  -like new - This is the base + the extension -Tightens to hitch so it doesn’t rattle - metallic gray -Heavy duty -Secures the bikes with straps and arm around the front wheel -No contact with the bike frame! Perfect for carbon frame mountain bikes -Has locks and cables to lock the bikes to the hitch a lock the rack to the car hitch -Folds up when not carrying bikes -Tilts down to access rear gate even with bikes loaded! -bike repair mount at the trail,,,,,,,,,,,,,
37331,20.0,austin,https://austin.craigslist.org/for/d/austin-reese-sportwing-trunk-mount-bike/7472434355.html,2022-04-17 12:55,REESE SPORTWING TRUNK MOUNT BIKE RACK,,4,"Reese Sportwing trunk mount bike rack in good condition as pictured. $20 Carries the bikes by the wheels so those bikes with odd frames will fit. Adjusts to fit most cars, vans & SUVs.  I don't respond to ""is this still available"".  If no answer please leave a message with a call back number We don't have caller ID & this old fashioned phone won't text  AVAILABLE ON A FIRST COME BASIS ....................... CALL DJ AT five12-288-512one",,,,,,,,,,,,,
37332,35.0,austin,https://austin.craigslist.org/bop/d/leander-new-complete-24-inch-disc-brake/7467747153.html,2022-04-17 12:24,"NEW COMPLETE 24 INCH DISC BRAKE FRONT WHEEL,TIRE AND TUBE. ALL NEW FOR", wheels and wheel parts,2,"FITS ALL MOUNTAIN BIKES WITH DISC BRAKES. JUST THE WHEEL IS WORTH MORE THAN WHAT I AM ASKING FOR THE WHOLE WORKS.  IT IS NEW WITH DISC BRAKE.  THE WHOLE THING IS BRAND NEW, MOUNTED, AND READY TO GO.  NEW 24 X 2.40 TIRE, TUBE, AND WHEEL WITH DISC BRAKE. I AM NOT GOING TO NEED IT NOW.  IF INTERESTED, CALL .. show contact info . ....NO TEXT PLEASE...THANK YOU. PS..IF THIS IS STILL POSTED, IT IS STILL FOR SALE.",,,,, new," 24 INCH WHEEL, TIRE AND TUBE",, COMPLETE FRONT DISC BRAKE WHEEL, 24 X 2.40 INCH TIRE,,,,
37333,1150.0,austin,https://austin.craigslist.org/bik/d/austin-se-bikes-city-grounds-big-ripper/7460192283.html,2022-03-19 08:52,"SE Bikes City Grounds Big Ripper 29"" BMX Cruiser",,0,Like new 2020 City Grounds SE Big Ripper., aluminum, bmx, One Size, 29 in,,,,,,,,,
37334,200.0,austin,https://austin.craigslist.org/spo/d/round-rock-home-gym-system-weight/7472339711.html,2022-04-17 07:56,"Home Gym System Weight Lifting, Weights, Bench, Exercise Machine",,0,,,,,,,,,,,,,,
37335,40.0,austin,https://austin.craigslist.org/wan/d/austin-pick-through-your-storage-unit/7469390162.html,2022-04-17 06:44,Pick Through your storage unit.  Sell me your stuff,,0,"if you have things you need to get rid of and turn into cash let me know.  Looking for electronics, video games, audio gear, musical instruments, bikes, collectible toys, comics, knives, sporting goods.",,,,,,,,,,,,,
37336,600.0,austin,https://austin.craigslist.org/bik/d/austin-custom-single-gear-vintage/7460170120.html,2022-04-17 06:32,Custom Single Gear Vintage Schwinn Bike,,7,"Up for sale is a large steel framed fixie style single gear bike. It measures 26” from center line of pedal to the top of the seat clamp. I would not recommend this bike for anyone under 6’-0” tall. The major difference between this bike and an actual fixie, is the back wheel is designed with a coaster brake to help stopping. It is the same concept as most beach cruiser bikes. This 70’s model Schwinn bike was completely stripped down and custom powder coated with matte black finish. It has a new aluminum flat bar handle with death grip skulls. A new Velo plush comfy road bike seat in the original stem. Old school and original reflector pedals (with some patina). New Weinmann 700C red wheels and Michelin Pro Race red wall tires. Super cool bike that probably has 50 miles on it since being renovated. Too many projects, too little time. This bike is ready to go. If the ad is still up, it is still for sale. I can take cash, Venmo, PayPal or Zelle. No scammers!", steel, road, XL, 700C,,,,,,,,,
37337,900.0,austin,https://austin.craigslist.org/bik/d/manchaca-ejoe-epik-aluminum-alloy/7461329497.html,2022-04-16 23:21,eJoe Epik aluminum alloy foldable ebike,,7,"We have two eJoe bikes for sale, $900 each. We used it for sight seeing and they are in great condition. Adjustable seat height.  Bike info Motor: 500W Rated with 700W Peak Rear Brushless Geared Hub Motor Battery: 48V 10.4Ah LG 18650-Cells Lithium-Ion Range: up to 30 miles (depending on terrain and rider’s weight) Recharging Time: about 4 hours (at low battery) LCD Display: ON/OFF Power, Speedometer, Tripmeter, Battery Indicator, Pedal Assist Level Pedal Assist System: 5 Level Pedal Assist, Thumb Throttle Control Frame: 6061 Aluminum Alloy Frame Foldable Design Tires: 20” x 1.75” Kenda Puncture-Resistant Tire Brakes: Front/Rear: TEKTRO 180 mm Rotor Disc Brakes Gearing: 7-speed Shimano Tourney TX-55 Accessories: Front/Rear Fenders, Rear Rack, Magnet Clip, Front/Rear Lights Weight (with battery): 50 lbs. Dimensions when unfolded: 65 x 27 x 46 inches Dimensions when folded: 35 x 24 x 17 inches Load Capacity: 300 lbs. Color: Tangerine", aluminum, folding," 65x27x46"" unfolded", 20 in,, eJoe,, Epik,,,,,
37338,60.0,austin,https://austin.craigslist.org/bop/d/austin-great-bike-rack-that-holds-bike/7462147024.html,2022-04-16 22:23,Great bike rack that holds 2 bike,,3,Great bike rack holds two bikes,,,,,,,,,,,,,
37339,700.0,austin,https://austin.craigslist.org/bik/d/austin-1989-bridgestone-rb/7459880004.html,2022-04-16 20:58,1989 Bridgestone RB-1,,6,This is that bike youve heard stories about. The RARE and sought after cult classic Bridgestone RB1! Ive had this for a little while now and unfortunately just dont really ride bikes anymore. Need to let it go to someone who will really enjoy riding it instead of it sitting around.  55cm frame. SunTour GPX components. Wolber rims. Hatta headset. Ready to roll!  Let me know if you want to come give it a spin!, steel, road, 55, 700C, excellent, Bridgestone, caliper, RB-1,, none, drop,, none (rigid)
